"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Keskuskatu 3, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,"LaFamigliaHelsinki.ravintola@sok.fi","1320","720",,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"789462","false","false","60.168583","24.943035","La Famiglia Helsinki","563","+358 10 7664640","$$ - $$$","1558","703","#567 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d789462-Reviews-La_Famiglia_Helsinki-Helsinki_Uusimaa.html","http://www.raflaamo.fi/fi/helsinki/la-famiglia-helsinki"
"Fredrikinkatu 46, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Peruvian","Latin","Spanish","Vegetarian Friendly",,,,,,,,,"hola@cevicheria.fi","1080","720",,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1020","660",,,,,"1260","660",,,,,"1380","720",,,,,"15336103","false","false","60.16911","24.929173","Cevicheria - Peruvian Cuisine & Pisco Bar","43","+358 41 3197377","$$ - $$$","1558","804","#658 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15336103-Reviews-Cevicheria_Peruvian_Cuisine_Pisco_Bar-Helsinki_Uusimaa.html","http://www.cevicheria.fi"
"Siltasaarenkatu 12, Helsinki 00530 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Fast Food","International",,,,,,,,,,"hakaniemi@fafas.fi","1200","720",,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"12498501","false","false","60.1787","24.94931","Fafa's Hakaniemi","10","+358 44 2388265","$$ - $$$","1558","704","#568 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12498501-Reviews-Fafa_s_Hakaniemi-Helsinki_Uusimaa.html","http://www.fafas.fi"
"Aleksanterinkatu 46, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,"1320","780",,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","720",,,,,"12249936","false","false","60.16878","24.945004","Rafaello","223","+358 10 7664700","$$ - $$$","1558","701","#565 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12249936-Reviews-Rafaello-Helsinki_Uusimaa.html","http://www.raflaamo.fi/fi/helsinki/raffaello"
"Hameentie 19, Helsinki 00500 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi",,,,,,,,,,,,"kallio@sushibarwine.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19964994","false","false","60.185993","24.961674","Sushibar+Wine Kallio","6","+358 10 6668462","$$ - $$$","1558","705","#569 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19964994-Reviews-Sushibar_Wine_Kallio-Helsinki_Uusimaa.html","http://sushibarwine.com/"
"Keskuskatu 6 Citykaytava, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pub",,,,,,,,,,,,"kittys@sok.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12123849","false","false","60.169857","24.94181","Kitty's Public House","16","+358 10 7664510","$","1558","709","#573 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12123849-Reviews-Kitty_s_Public_House-Helsinki_Uusimaa.html","http://www.raflaamo.fi/fi/helsinki/kittys-public-house"
"Eerikinkatu 9, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese",,,,,,,,,,,,"saigonhouse2018@gmail.com","1260","0",,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","600",,,,,"15033830","false","false","60.16723","24.93471","Saigon House","10","+358 40 6652036","$","1558","707","#571 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15033830-Reviews-Saigon_House-Helsinki_Uusimaa.html","https://www.facebook.com/SaigonHouseCafe/"
"Pukinmaenkaari 18, Helsinki 00780 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","American","Turkish","Greek",,,,,,,,,,"1020","660",,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1320","600",,,,,"1320","660",,,,,"19449500","false","false","60.25126","24.99291","LOKAL Food & Bar","10","+358 44 7353333","$$ - $$$","1558","706","#570 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19449500-Reviews-LOKAL_Food_Bar-Helsinki_Uusimaa.html","https://www.facebook.com/lokalfoodbar/"
"Elielinaukio 5, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","International","European","Scandinavian",,,,,,,,,,"helsinki.hihccravintola@restelhotels.fi","1410","660",,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","660",,,,,"1418084","false","false","60.172348","24.939365","Holiday Inn Open Lobby","16","+358 9 54255212","$$ - $$$","1558","710","#574 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1418084-Reviews-Holiday_Inn_Open_Lobby-Helsinki_Uusimaa.html","http://www.ihg.com/holidayinn/hotels/gb/en/helsinki/helek/hoteldetail/dining"
"Sarkansaari, Helsinki 00130 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian",,,,,,,,,,,"sarkanlinna@kampgroup.fi",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1022155","false","false","60.16765","24.94266","Restaurant Sarkanlinna","44","+358 9 13456756","$$$$","1558","652","#522 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1022155-Reviews-Restaurant_Sarkanlinna-Helsinki_Uusimaa.html","http://www.ravintolasarkanlinna.fi/en"
"Etelaranta, Helsinki 00130 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian",,,,,,,,,,,"anna@villiliha.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17464814","false","false","60.166317","24.952835","Annan Villiliha","6","+358 40 6647761","$$ - $$$","1558","651","#521 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17464814-Reviews-Annan_Villiliha-Helsinki_Uusimaa.html","http://www.villiliha.fi"
"Urho Kekkosen katu 1 Kamppi, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Street Food","Vegetarian Friendly","Vegan Options",,,,,,,,,"info@6k-foodmarket.fi",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,,,,,,,,,,,,,"10832857","false","false","60.168854","24.932379","6k - Food Market","40","+358 44 5544592","$","1558","702","#566 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10832857-Reviews-6k_Food_Market-Helsinki_Uusimaa.html","http://www.6k-foodmarket.fi/"
"Hiekkarannantie 11, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","American","European",,,,,,,,,,,"badenbaden@theronbistro.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12374565","false","false","60.173473","24.905582","Bistro Badenbaden","11","+358 20 7879756","$$ - $$$","1558","711","#575 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12374565-Reviews-Bistro_Badenbaden-Helsinki_Uusimaa.html","http://theronbistro.fi/badenbaden/"
"Helsinginkatu 11, Helsinki 00520 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"cafemeli@cafemeli.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17487697","false","false","60.18753","24.95637","CaffeMeli","10",,"$","1558","656","#7 of 17 Bakeries in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17487697-Reviews-CaffeMeli-Helsinki_Uusimaa.html","https://www.facebook.com/CafeMeliHesari/"
"Mannerheimintie 13 e, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Deli",,,,,,,,,,,,,,,,"1020","600",,,,,"1020","600",,,,,"1020","600",,,,,"1020","600",,,,,"1020","600",,,,,,,,,,,"6663062","false","false","60.17584","24.93351","Finlandia Cafe","10","+358 40 6149573","$$ - $$$","1558","803","#657 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d6663062-Reviews-Finlandia_Cafe-Helsinki_Uusimaa.html","http://www.finlandiatalo.fi/fi/finlandiacafe"
"Keskuskatu 6, Helsinki Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"887336","false","false","60.169636","24.941029","Rosso Citykaytava","31",,"$$ - $$$","1558","717","#581 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d887336-Reviews-Rosso_Citykaytava-Helsinki_Uusimaa.html",
"Pitajanmaentie 19, Helsinki 00370 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16863838","false","false","60.2243","24.85941","Viinikahvila Pausa","7","+358 44 2302443","$$ - $$$","1558","712","#576 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d16863838-Reviews-Viinikahvila_Pausa-Helsinki_Uusimaa.html","http://www.pausa.fi"
"Abrahaminkatu 6, Helsinki 00180 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian","Cafe",,,,,,,,,,"myynti@xocolab.fi",,,,,,,,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1080","0",,,,,"17478130","false","false","60.16449","24.92822","Xocolab","6","+358 44 2424132","$$ - $$$","1558","719","#583 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17478130-Reviews-Xocolab-Helsinki_Uusimaa.html","http://www.xocolab.fi"
"Hernesaarenranta 6, Helsinki 00150 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar",,,,,,,,,,,,"info@hernesaarenranta.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8380074","false","false","60.148197","24.926619","Hernesaaren Ranta","48","+358 40 7397201","$$ - $$$","1558","715","#579 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d8380074-Reviews-Hernesaaren_Ranta-Helsinki_Uusimaa.html","http://www.hernesaarenranta.fi"
"Kallvikintie 48, Helsinki Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1200","720",,,"1260","720",,,,,"1260","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"4307601","false","false","60.20693","25.13565","Ravintola Maininki","14","+358 9 3257008","$","1558","716","#580 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d4307601-Reviews-Ravintola_Maininki-Helsinki_Uusimaa.html","http://www.ravintolamaininki.fi"
"Keskuskatu 4, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Mexican","Vegetarian Friendly",,,,,,,,,,"iguana@iguana.fi","1440","780",,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"6960397","false","false","60.169464","24.942713","Iguana Keskuskatu","84","+358 9 663662","$$ - $$$","1558","718","#582 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d6960397-Reviews-Iguana_Keskuskatu-Helsinki_Uusimaa.html","http://www.iguana.fi/"
"Hietalahdenranta 14 Hietalahti Port, Helsinki 00180 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Grill","American",,,,,,,,,,,"timppa@npg.fi","1320","960",,,,,,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1560","960",,,,,"1560","960",,,,,"14183763","false","false","60.16061","24.92592","MS Louisiana","39","+358 20 7759300","$$ - $$$","1558","714","#578 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d14183763-Reviews-MS_Louisiana-Helsinki_Uusimaa.html","http://www.mslouisiana.fi"
"Aleksanterinkatu 28, Helsinki 00170 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian",,,,,,,,,,,"sofia.bistro@sofiafuturefarm.fi","960","660",,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","660",,,,,"15187648","false","false","60.168964","24.951366","Sofia Bistro","8","+358 44 9782893","","1558","820","#671 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15187648-Reviews-Sofia_Bistro-Helsinki_Uusimaa.html","http://www.tableonline.fi/restaurant/sofia-bistro"
"Tyoepajankatu 2, Helsinki 00580 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,"info@ravintolapalema.fi",,,,,"840","660",,,,,"840","660",,,,,"840","660",,,,,"840","660",,,,,"840","660",,,,,,,,,,,"10525155","false","false","60.18979","24.97252","Ravintola Palema","19","+358 40 6282240","$$ - $$$","1558","819","#670 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10525155-Reviews-Ravintola_Palema-Helsinki_Uusimaa.html","http://ravintolapalema.fi/"
"Capellanaukio 1, Helsinki 00540 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Brew Pub","Pub","Gastropub","Soups",,,,,,,,,"harbourkalasatama@gmail.com","1440","720",,,"1440","630",,,,,"1440","630",,,,,"1440","630",,,,,"1440","630",,,,,"1560","630",,,,,"1560","720",,,,,"14815605","false","false","60.18388","24.983023","Harbour Tap & Taste","12","+358 50 5161544","$","1558","814","#665 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d14815605-Reviews-Harbour_Tap_Taste-Helsinki_Uusimaa.html","http://www.facebook.com/Harbour-Tap-Taste-371291500037618/"
"Annankatu 27, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7160729","false","false","60.167564","24.936047","Olhus Stockholm","18","+358 10 7664100","$$ - $$$","1558","818","#669 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7160729-Reviews-Olhus_Stockholm-Helsinki_Uusimaa.html","http://www.oluthuone.fi/oluthuoneet/olhus-stockholm"
"Junailijankuja 5, Helsinki 00520 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Japanese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10046339","false","false","60.199207","24.937956","Ravintola Mala","9","+358 45 8408836","$","1558","817","#668 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10046339-Reviews-Ravintola_Mala-Helsinki_Uusimaa.html","http://www.mala.fi/index.html"
"Liisankatu 2, Helsinki 00170 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian",,,,,,,,,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","960",,,,,"7144191","false","false","60.17405","24.95932","Kruna Restaurang Och Bar","16","+358 9 61286370","$$ - $$$","1558","670","#538 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7144191-Reviews-Kruna_Restaurang_Och_Bar-Helsinki_Uusimaa.html","http://www.kruna.fi"
"Toolonlahdenkatu 3 KPMG-talossa, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Sushi","Asian","Thai",,,,,,,,,"jufu.rautatientori@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10456250","false","false","60.173183","24.939087","Restaurant Ju Fu","22","+358 9 42892678","$$ - $$$","1558","668","#536 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10456250-Reviews-Restaurant_Ju_Fu-Helsinki_Uusimaa.html","http://www.jufu.fi"
"Tilkanvierto 7, Helsinki 00300 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6857633","false","false","60.19768","24.90016","Bar Feltbay","12","+358 9 43692706","","1558","815","#666 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d6857633-Reviews-Bar_Feltbay-Helsinki_Uusimaa.html","http://www.feltbay.fi"
"Sepankatu 15B 26, Helsinki 00150 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,"magi@helsinginjaatelotehdas.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10723897","false","false","60.15861","24.9374","Magi Helsingin Jaatelotehdas","10",,"","1558","669","#537 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10723897-Reviews-Magi_Helsingin_Jaatelotehdas-Helsinki_Uusimaa.html","http://helsinginjaatelotehdas.fi/"
"Suomenlinna C 70, Helsinki 00190 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Diner","Wine Bar","Gastropub",,,,,,,,,"linnabaari@gmail.com",,,,,,,,,,,,,,,,,"1260","960",,,,,"1260","960",,,,,"1380","960",,,,,"1380","780",,,,,"17528562","false","false","60.14616","24.989199","Linna Bar","4","+358 50 3617700","$$ - $$$","1558","812","#664 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17528562-Reviews-Linna_Bar-Helsinki_Uusimaa.html","https://www.facebook.com/Linnabaari/"
"Snellmaninkatu 16, Helsinki 00170 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","Georgian",,,,,,,,,,,"alaverdi@alaverdi.org","1320","900",,,,,,,,,"1380","900",,,,,"1380","900",,,,,"1380","900",,,,,"1440","900",,,,,"1440","900",,,,,"17613913","false","false","60.17436","24.95297","Alaverdi","10","+358 40 5676669","$$ - $$$","1558","661","#529 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17613913-Reviews-Alaverdi-Helsinki_Uusimaa.html","http://www.facebook.com/AlaverdiHelsinki/"
"Urheilukatu 42, Helsinki 00250 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European","Vietnamese",,,,,,,,,,"contact@minilicious.fi","960","720",,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","600",,,,,"11775090","false","false","60.18956","24.91797","Minilicious Tea & Caphe","8","+358 44 3456666","$","1558","665","#533 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d11775090-Reviews-Minilicious_Tea_Caphe-Helsinki_Uusimaa.html","http://minilicious.fi/"
"Rautatieaseman Kauppakuja Elielinaukio 3 00100, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3849995","false","false","60.171844","24.940456","Namaskaar Express Rautatieasema","55","+358 9 2781370","$","1558","816","#667 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d3849995-Reviews-Namaskaar_Express_Rautatieasema-Helsinki_Uusimaa.html","http://www.namaskaar.fi/"
"Korkeavuorenkatu 4, Helsinki 00150 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Barbecue","European","Scandinavian","Steakhouse",,,,,,,,,"info@gastrogrillmure.com",,,,,,,,,,,"1350","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","840",,,,,"20998850","false","false","60.16058","24.946396","Gastrogrill Mure","10","+358 10 3160006","$$ - $$$","1558","662","#530 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d20998850-Reviews-Gastrogrill_Mure-Helsinki_Uusimaa.html","http://www.gastrogrillmure.fi"
"Ludviginkatu 3-5, Helsinki 00130 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Korean",,,,,,,,,,,"reservations@oldboy.fi","1140","780",,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","780",,,,,"19414022","false","false","60.16589","24.945099","Old Boy BBQ","15","+358 10-2073000","$$ - $$$","1558","663","#531 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19414022-Reviews-Old_Boy_BBQ-Helsinki_Uusimaa.html","http://www.oldboy.fi"
"Kaivokatu 8 City Center, 2nd Floor, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1080","720",,,,,"4288247","false","false","60.1702","24.94146","Restaurant Aya Helsinki","25","+358 3 589672346","$","1558","713","#577 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d4288247-Reviews-Restaurant_Aya_Helsinki-Helsinki_Uusimaa.html","http://www.ravintola-aya.fi"
"Fredikanterassi 1 Mall of Tripla, Third Floor, Helsinki 00520 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Korean",,,,,,,,,,,"hello@eastmarkethelsinki.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19245344","false","false","60.198612","24.930208","East Market","22","+358 40 0244499","$$ - $$$","1558","666","#534 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19245344-Reviews-East_Market-Helsinki_Uusimaa.html","https://www.eastmarkethelsinki.com/"
"Eerikinkatu 12, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"kahvila@glutique.fi",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1140","600",,,,,"1140","600",,,,,"18834659","false","false","60.16692","24.93515","Glutique Cafe","6","+358 40 6607158","","1558","667","#535 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d18834659-Reviews-Glutique_Cafe-Helsinki_Uusimaa.html","http://www.glutique.fi"
"Iso Roobertinkatu 14, Helsinki 00120 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Spanish","Bar","Mediterranean","Pub",,,,,,,,,"helsinki@tpas.fi",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","840",,,,,"11855521","false","false","60.16332","24.94254","Tpas","7","+358 20 7432122","$$ - $$$","1558","859","#706 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d11855521-Reviews-Tpas-Helsinki_Uusimaa.html","http://www.tpas.fi"
"Urho Kekkosen Katu 1 Kampin Kauppakeskus 5th Floor, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Moroccan","Mediterranean","Middle Eastern","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@sandro.fi",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"960","660",,,,,"12097176","false","false","60.169514","24.933455","Sandro Kortteli","120","+358 29 1702740","$$ - $$$","1558","852","#700 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12097176-Reviews-Sandro_Kortteli-Helsinki_Uusimaa.html","http://www.sandro.fi/"
