"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Upper Merrion Street, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Irish","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"thegardenroom@merrionhotel.com","660","420","1320","750",,,"630","420","1320","750",,,"630","420","1320","750",,,"630","420","1320","750",,,"630","420","1320","750",,,"630","420","1320","750",,,"660","420","1320","750",,,"12874493","false","false","53.33852","-6.252835","The Garden Room","124","+353 1 603 0600","$$$$","2493","425","#382 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d12874493-Reviews-The_Garden_Room-Dublin_County_Dublin.html","http://thegardenroom.ie/"
"6 Bachelors Walk, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,"restaurant","Irish","Cafe","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"info@the-bakehouse.ie","960","540",,,,,,,,,,,,,,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"2201173","false","false","53.346684","-6.262449","The Bakehouse","871","+353 1 873 4279","$$ - $$$","2493","66","#60 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2201173-Reviews-The_Bakehouse-Dublin_County_Dublin.html","http://bakehousedublin.ie/"
"The Old Storehouse Bar & Restaurant 3 Crown Alley 3 Crown Alley Temple Bar, Dublin D02 CX67 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,"restaurant","Irish","Bar","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"info@theoldstorehouse.ie","1380","780",,,,,"1380","840",,,,,"1380","840",,,,,"1380","840",,,,,"1380","840",,,,,"1380","780",,,,,"1380","780",,,,,"2338313","false","false","53.3452","-6.262714","The Old Storehouse Bar & Restaurant","4337","+353 1 607 4003","$$ - $$$","2493","67","#61 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2338313-Reviews-The_Old_Storehouse_Bar_Restaurant-Dublin_County_Dublin.html","http://theoldstorehouse.ie/"
"81 Talbot Street, Dublin Ireland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Bar","European","British","Pub","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,"1470","570",,,,,"1470","570",,,,,"1470","570",,,,,"1470","570",,,,,"1470","570",,,,,"1470","570",,,,,"1470","570",,,,,"3205289","false","false","53.350426","-6.254963","The Celt Pub","1972","+353 1 878 8655","$$ - $$$","2493","178","#162 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d3205289-Reviews-The_Celt_Pub-Dublin_County_Dublin.html","http://www.thecelt.ie/"
"George's St 10, Castle House, Dublin D02 T440 Ireland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"hello@pipizzas.ie","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"14997827","false","false","53.34346","-6.264453","PI","179",,"$$ - $$$","2493","346","#313 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d14997827-Reviews-PI-Dublin_County_Dublin.html","https://www.pipizzas.ie/"
"7-8 Harry Street, Dublin Ireland","Certificate of Excellence 2019","2019","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,"restaurant","Irish","Bar","European","Pub","International","Gastropub","Vegetarian Friendly",,,,,,,,,,,,"1500","660",,,,,"1590","600",,,,,"1590","600",,,,,"1590","600",,,,,"1590","600",,,,,"1620","600",,,,,"1620","600",,,,,"696365","false","false","53.341305","-6.260906","Bruxelles","957","+353 1 677 5362","$$ - $$$","2493","424","#381 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d696365-Reviews-Bruxelles-Dublin_County_Dublin.html","http://www.bruxelles.ie/"
"18-19 Glasthule Road, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,"info@rasam.ie","1260","960",,,,,"1260","960",,,,,,,,,,,"1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"1012588","false","false","53.28702","-6.123098","Rasam Restaurant","550","+353 1 230 0600","$$ - $$$","2493","70","#64 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1012588-Reviews-Rasam_Restaurant-Dublin_County_Dublin.html","http://www.rasam.ie/"
"9 Cathedral Street, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Irish","Bar","European","Pub","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4831269","false","false","53.350407","-6.259896","Brannigan's","289",,"$$ - $$$","2493","63","#57 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d4831269-Reviews-Brannigan_s-Dublin_County_Dublin.html","http://brannigansbar.ie"
"23 Benburb Street Smithfield, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Irish","Cafe","European","British","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"info@wuffrestaurant.ie","960","600",,,,,,,,,,,,,,,,,"900","480",,,,,"900","480",,,,,"900","480",,,,,"960","600",,,,,"3387184","false","false","53.34744","-6.282358","Wuff","645","+353 1 633 7959","$$ - $$$","2493","61","#55 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d3387184-Reviews-Wuff-Dublin_County_Dublin.html","http://wuffrestaurant.ie/"
"5 - 6 Cecilia Street Templebar, Dublin Dublin 2 Ireland","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,,,,,,,,,"restaurant","Italian","European","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"dublin@luigimalones.com","1260","780",,,,,"1290","720",,,,,"1290","720",,,,,"1290","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"833426","false","false","53.345135","-6.263413","Luigi Malones","1102","+353 1 679 2723","$$ - $$$","2493","421","#378 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d833426-Reviews-Luigi_Malones-Dublin_County_Dublin.html","http://www.luigimalonesdublin.com"
"7 Crow Street, Temple Bar, Dublin dublin 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Steakhouse","Italian","Seafood","Mediterranean","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"lucademarzio83@yahoo.it","1320","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","780",,,,,"1380","780",,,,,"1380","780",,,,,"4178171","false","false","53.344883","-6.263793","Rosa Madre","778","+353 1 551 1206","$$ - $$$","2493","174","#158 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d4178171-Reviews-Rosa_Madre-Dublin_County_Dublin.html","http://www.rosamadre.ie/"
"12 Upper Rathmines Road Rathmines, Dublin Dublin 6 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Irish","Bar","European","Pub","Healthy","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"info@rodybolands.com","1320","720",,,,,,,,,,,,,,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","720",,,,,"2715488","false","false","53.321194","-6.2653","Rody Bolands","206","+353 1 497 0328","$$ - $$$","2493","65","#59 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2715488-Reviews-Rody_Bolands-Dublin_County_Dublin.html","http://www.rodybolands.com/"
"80 Aungier Street Dublin 2, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,"restaurant","Steakhouse","Irish","European","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"info@darwins.ie","960","720",,,,,,,,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","720",,,,,"2296705","false","false","53.34129","-6.265447","Darwins Restaurant","1136","+353 1 475 7511","$$ - $$$","2493","69","#63 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2296705-Reviews-Darwins_Restaurant-Dublin_County_Dublin.html","http://www.darwins.ie/"
"Parnell Centre Parnell Street, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Bar","Pub","Vegetarian Friendly",,,,,,,,,,,,,,,"info@woolshedbaa.com","1410","780",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","780",,,,,"1017789","false","false","53.350048","-6.266984","The Woolshed","310","+353 1 872 4325","$$ - $$$","2493","427","#384 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1017789-Reviews-The_Woolshed-Dublin_County_Dublin.html","http://www.woolshedbaa.com"
"188 Merrion Road, Dublin Dublin 4 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Bar","European","Pub","Irish","International","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"bookings@themerrioninn.com","1410","720",,,,,"1410","660",,,,,"1410","660",,,,,"1410","660",,,,,"1410","660",,,,,"1470","660",,,,,"1470","720",,,,,"5974835","false","false","53.31838","-6.211364","The Merrion Inn","338","+353 1 269 3816","$$ - $$$","2493","173","#157 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d5974835-Reviews-The_Merrion_Inn-Dublin_County_Dublin.html","http://www.themerrioninn.com/"
"27 Lower Leeson St, Dublin D02 V306 Ireland","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Irish","European","Bar","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"welcome@housedublin.ie","1080","720",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1620","480",,,,,"1620","480",,,,,"1620","720",,,,,"4909573","false","false","53.334087","-6.255057","House Dublin","380","+353 1 905 9090","$$ - $$$","2493","422","#379 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d4909573-Reviews-House_Dublin-Dublin_County_Dublin.html","http://www.housedublin.ie"
"19/20 Fleet Street, Dublin Dublin 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","American","Bar","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"templebar@fridays.ie","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1380","720",,,,,"1380","720",,,,,"3832757","false","false","53.34585","-6.259766","TGI Fridays","1046","+353 1 672 8975","$$ - $$$","2493","62","#56 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d3832757-Reviews-TGI_Fridays-Dublin_County_Dublin.html","https://fridays.ie/locations/#fleet-street"
"Central Park Block P Block P., Dublin 18 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,"1320","960",,,,,"870","720","1320","1020",,,"870","720","1320","1020",,,"870","720","1320","1020",,,"870","720","1320","1020",,,"870","720","1380","1020",,,"1380","1020",,,,,"794791","false","false","53.271492","-6.203383","Baan Thai Leopardstown","263","+353 1 293 6996","$$ - $$$","2493","426","#383 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d794791-Reviews-Baan_Thai_Leopardstown-Dublin_County_Dublin.html","http://www.baanthai-restaurant.com/leopardstown/home.php"
"4 St Andrew St, Dublin 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","Irish","European","Vegetarian Friendly","Gluten Free Options","Vegan Options",,,,,,,,,,,,,"trocaderoireland@gmail.com","1440","900",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"788905","false","false","53.343384","-6.261683","Trocadero","1067","+353 1 677 5545","$$ - $$$","2493","172","#156 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d788905-Reviews-Trocadero-Dublin_County_Dublin.html","http://www.trocadero.ie/location.php"
"Hanover Quay Grand Canal Docks, Dublin DUBLIN 2 Ireland","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Bar","European","International","Gastropub","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"reservations.hq@hqhanoverquay.ie","1410","660",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1470","720",,,,,"1470","660",,,,,"7645740","false","false","53.344353","-6.237967","HQ Restaurant & Gastro Bar","748","+353 1 633 9984","$$ - $$$","2493","430","#386 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d7645740-Reviews-HQ_Restaurant_Gastro_Bar-Dublin_County_Dublin.html","https://www.hqhanoverquay.ie/"
"42 Lower Stephens Street, Dublin 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,"restaurant","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,"angelacooper5034@yahoo.com","1380","720",,,,,"1410","690",,,,,"1410","690",,,,,"1410","690",,,,,"1410","690",,,,,"1440","660",,,,,"1440","660",,,,,"806339","false","false","53.342842","-6.263356","The Hairy Lemon Cafe Bar","2350","+353 1 671 8949","$$ - $$$","2493","177","#161 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d806339-Reviews-The_Hairy_Lemon_Cafe_Bar-Dublin_County_Dublin.html","http://www.thehairylemon.ie"
"River House Templeogue Road, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Italian","Irish","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"info@fifty50.ie","1320","780",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","840",,,,,"8603860","false","false","53.29836","-6.304233","Fifty50","234","+353 1 490 5628","$$ - $$$","2493","365","#331 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8603860-Reviews-Fifty50-Dublin_County_Dublin.html","http://www.fifty50.ie"
"62 Upper Grand Canal Street Beggars Bush, Dublin Dublin 4 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Irish","Bar","Pub",,,,,,,,,,,,,,,"info@slatterysd4.ie","1380","780",,,,,"1410","780",,,,,"1410","780",,,,,"1410","780",,,,,"1410","780",,,,,"1470","780",,,,,"1470","780",,,,,"8311075","false","false","53.337234","-6.234457","Slattery's Pub","228","+353 1 668 5481","$$ - $$$","2493","251","#226 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8311075-Reviews-Slattery_s_Pub-Dublin_County_Dublin.html","http://slatterysd4.ie"
"166 Parnell Street, Dublin D01 R6K0 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,"restaurant","Cafe","Diner","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"info@kingfisherdublin.com","1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","480",,,,,"1260","540",,,,,"1017852","false","false","53.351658","-6.263203","Kingfisher","915","+353 1 872 8732","$$ - $$$","2493","259","#234 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1017852-Reviews-Kingfisher-Dublin_County_Dublin.html","http://www.kingfisherdublin.com/"
