"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Stefansgade 73 Kld Ved Borupsplads, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"Anders@ellys-kaffebar.dk","1260","600",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","600",,,,,"1260","600",,,,,"8626125","false","false","55.69099","12.5396","Elly's kaffebar","14","+45 20 29 77 38","$","2486","1152","#942 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8626125-Reviews-Elly_s_kaffebar-Copenhagen_Zealand.html","http://Www.ellys-kaffebar.dk"
"Gammel Kongevej 115, Frederiksberg, Copenhagen 1850 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"frederiksberg@socialfoodies.dk","1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1200","600",,,,,"1200","600",,,,,"8384150","false","false","55.67568","12.54424","Social Foodies, Frederiksberg","24","+45 22 10 06 93","$$ - $$$","2486","1151","#56 of 82 Dessert in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d8384150-Reviews-Social_Foodies_Frederiksberg-Frederiksberg_Copenhagen_Zealand.html","http://www.socialfoodies.dk/stores/frederiksberg/"
"Istedgade 11, Copenhagen 1650 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European",,,,,,,,,,,,,,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"15017020","false","false","55.67152","12.561086","Kaldi Copenhagen","8",,"$","2486","1156","#945 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d15017020-Reviews-Kaldi_Copenhagen-Copenhagen_Zealand.html","http://www.kaldi.dk"
"Nordre Frihavnsgade 55, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern",,,,,,,,,,,,,,,,,"info@nordiskfalafel.dk","1260","720",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","900",,,,,"1260","660",,,,,"13272811","false","false","55.7027","12.583732","Nordisk Falafel","14","+45 53 53 37 03","$$ - $$$","2486","1149","#941 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d13272811-Reviews-Nordisk_Falafel-Copenhagen_Zealand.html","http://www.nordiskfalafel.dk/"
"Ny Oestergade 14, Copenhagen 1101 Denmark","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","International","European","Vegetarian Friendly",,,,,,,,,,,,,,,"info@bistrocentral.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12539090","false","false","55.68165","12.582233","Bistro Central","67","+45 70 20 30 89","$$ - $$$","2486","1153","#943 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12539090-Reviews-Bistro_Central-Copenhagen_Zealand.html","http://www.bistrocentral.dk/"
"Aalholmvej 17, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,,,,,,,"1320","990",,,,,"1320","990",,,,,"1320","990",,,,,"1320","990",,,,,"1320","990",,,,,"1320","990",,,,,"1320","990",,,,,"12667503","false","false","55.67186","12.488498","Chai Shai","18","+45 50 21 85 86","$","2486","1157","#946 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12667503-Reviews-Chai_Shai-Copenhagen_Zealand.html","https://www.facebook.com/Chaishai.dk/"
"Falkoner Alle 102, Frederiksberg, Copenhagen 2000 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17417337","false","false","55.68658","12.54028","Fusion Monkey","11","+45 53 35 16 82","$$ - $$$","2486","1155","#944 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d17417337-Reviews-Fusion_Monkey-Frederiksberg_Copenhagen_Zealand.html","http://fusionmonkey.dk/"
"Istedgade 58, Copenhagen 1650 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Danish",,,,,,,,,,,,,,,"petrolkaffe@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12805820","false","false","55.669918","12.555636","PETROL","13","+45 24 60 44 71","$$$$","2486","1154","#92 of 159 Coffee & Tea in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12805820-Reviews-PETROL-Copenhagen_Zealand.html","http://www.petrologolie.com/"
"Falkoner Alle 84, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","Diner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12651884","false","false","55.68529","12.538429","Jagger Fast Food","16",,"$","2486","1451","#1,201 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12651884-Reviews-Jagger_Fast_Food-Copenhagen_Zealand.html","http://Www.Jagger.dk"
"Aeblestien 2, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12357963","false","false","55.66496","12.59838","Kaffebaren Pa Amager","6",,"","2486","1452","#1,202 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12357963-Reviews-Kaffebaren_Pa_Amager-Copenhagen_Zealand.html","https://www.facebook.com/kaffebarenamager/"
"Noerrebrogade 30, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","American","German","European","Danish","Brew Pub","Fast Food","Pub","Diner","Scandinavian",,,,,,,,,"hotdogsandbeers@gmail.com","1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"1380","660",,,,,"14902627","false","false","55.688675","12.558963","Hotfodogs","5","+45 70 70 73 50","$","2486","1454","#1,204 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d14902627-Reviews-Hotfodogs-Copenhagen_Zealand.html",
"Krystalgade 9, Copenhagen 1172 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Chinese",,,,,,,,,,,,,,,,"chopstixcph@gmail.com","1260","720",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"2481509","false","false","55.68091","12.574021","Chopstix","28","+45 33 32 54 54","$","2486","1453","#1,203 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d2481509-Reviews-Chopstix-Copenhagen_Zealand.html","http://chopstix.dk/"
"Griffenfeldsgade 24B, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Wine Bar","Central-Italian","Southern-Italian",,,,,,,,,,,,,"ciao@colpogrosso.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20209570","false","false","55.68788","12.554136","Colpo Grosso","4","+45 93 91 98 28","$","2486","1448","#1,198 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d20209570-Reviews-Colpo_Grosso-Copenhagen_Zealand.html","http://www.colpogrosso.dk/"
"Taastrup Hovedgade 92, Copenhagen 2630 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"info@cafeviadukt.dk","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"13597836","false","false","55.6477","12.29916","Viadukt Cafe & Restaurant","5","+45 32 15 70 00","","2486","1456","#1,206 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d13597836-Reviews-Viadukt_Cafe_Restaurant-Copenhagen_Zealand.html","http://cafeviadukt.dk"
"Enghavevej 71, Copenhagen 1674 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8015005","false","false","55.66415","12.54262","Ambassadeur","6","+45 33 21 29 52","","2486","1450","#1,200 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8015005-Reviews-Ambassadeur-Copenhagen_Zealand.html",
"Enghavevej 18A, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1385877","false","false","55.66995","12.545532","Thai Kacha","12","+45 32 12 23 23","$$ - $$$","2486","1449","#1,199 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1385877-Reviews-Thai_Kacha-Copenhagen_Zealand.html","http://www.thaikacha.dk/"
"Guldbergsgade 18, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12997187","false","false","55.69168","12.558265","Nino’s pizzaria","11",,"$","2486","1302","#1,070 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12997187-Reviews-Nino_s_pizzaria-Copenhagen_Zealand.html",
"Amagerbrogade 13 Jagtvej 133, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Danish","Fast Food","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"foodie@live.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6943044","false","false","55.66734","12.5979","Foodie","30","+45 32 96 56 56","$","2486","1300","#148 of 177 Quick Bites in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d6943044-Reviews-Foodie-Copenhagen_Zealand.html",
"Nygaardsvej 5, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai",,,,,,,,,,,,,,,,"info@woowok.dk","1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"7619170","false","false","55.71234","12.57653","Woowok","45","+45 35 81 18 84","$$ - $$$","2486","1299","#1,069 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d7619170-Reviews-Woowok-Copenhagen_Zealand.html","http://woowok.dk/"
"Kongens Nytorv 13 Magasin, Copenhagen 1095 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Danish","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8531701","false","false","55.67925","12.585181","Brasserie du Nord","23",,"$$ - $$$","2486","1457","#1,207 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8531701-Reviews-Brasserie_du_Nord-Copenhagen_Zealand.html","http://cofoco.dk/da/restauranter/brasseriedunord/"
"Tivoli Gardens, Copenhagen 1620 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1484314","false","false","55.67352","12.56866","Mamma Mokka extra","21",,"$$ - $$$","2486","1455","#1,205 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1484314-Reviews-Mamma_Mokka_extra-Copenhagen_Zealand.html",
"Noerrebrogade 41, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Egyptian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15831956","false","false","55.68866","12.55827","Koshari-Egyptisk Vegetarisk Street Food","6",,"$","2486","1307","#1,075 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d15831956-Reviews-Koshari_Egyptisk_Vegetarisk_Street_Food-Copenhagen_Zealand.html","https://www.facebook.com/Koshari-Egyptisk-Vegetarisk-Street-Food-2176366392623717/"
"Torvegade 64, Copenhagen 1400 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish","Barbecue","Middle Eastern",,,,,,,,,,,,,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"6429179","false","false","55.67119","12.59334","Havnens BBQ","12","+45 32 95 95 97","$","2486","1298","#1,068 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d6429179-Reviews-Havnens_BBQ-Copenhagen_Zealand.html",
"Kalvebod Brygge 59 Copenhagen Mall, Copenhagen 1560 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Asian","Vietnamese","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"info@lele.dk","2010","690",,,,,"2010","690",,,,,"2010","690",,,,,"2010","690",,,,,"2010","690",,,,,"2010","690",,,,,"2010","690",,,,,"8862867","false","false","55.662693","12.562058","LeLe Street Kitchen // Fisketorvet","62","+45 53 73 73 85","$$ - $$$","2486","1303","#1,071 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8862867-Reviews-LeLe_Street_Kitchen_Fisketorvet-Copenhagen_Zealand.html","http://www.lele.dk/"
"Kapelvej 51, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10052305","false","false","55.685474","12.550749","51 Street Food","9","+45 27 45 98 08","$","2486","1304","#1,072 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d10052305-Reviews-51_Street_Food-Copenhagen_Zealand.html","http://www.facebook.com/51streetfood/"
"Richard Mortensens Vej 81A, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Danish","Cafe","Scandinavian",,,,,,,,,,,,,,"post@cafe8tallet.dk","1260","600",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","600",,,,,"3559747","false","false","55.61646","12.570473","8Tallet","285","+45 32 62 86 28","$$ - $$$","2486","1305","#1,073 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3559747-Reviews-8Tallet-Copenhagen_Zealand.html","http://cafe8tallet.dk/"
"Nyhavn 17, Copenhagen 1051 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Scandinavian","Danish",,,,,,,,,,,,,,"info@nyhavn17.dk","1440","540",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1560","600",,,,,"1560","600",,,,,"2432014","false","false","55.68054","12.589125","Brasserie Nyhavn 17","796","+45 33 12 54 19","$$ - $$$","2486","1306","#1,074 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d2432014-Reviews-Brasserie_Nyhavn_17-Copenhagen_Zealand.html","http://www.nyhavn17.dk/?lang=en"
"Noerrebrogade 183, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,"600","480",,,,,"600","480",,,,,"600","480",,,,,"600","480",,,,,"600","480",,,,,,,,,,,"8019460","false","false","55.69615","12.54583","Kaffehuset","34","+45 35 81 81 32","$","2486","1459","#155 of 177 Quick Bites in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8019460-Reviews-Kaffehuset-Copenhagen_Zealand.html","https://www.facebook.com/kaffehuset183"
"Falkoner Alle 12, Copenhagen 2000 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7735441","false","false","55.67943","12.533501","Shakedown","78","+45 32 12 34 56","$$ - $$$","2486","1458","#1,208 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d7735441-Reviews-Shakedown-Copenhagen_Zealand.html","http://www.shakedownburgers.dk"
"Bredgade 22, Copenhagen 1206 K Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,,,,,,"naheemdk@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5608366","false","false","55.68195","12.58848","Royal Bagel Copenhagen","21","+45 42 54 25 12","$","2486","1461","#1,210 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d5608366-Reviews-Royal_Bagel_Copenhagen-Copenhagen_Zealand.html",
"Vesterbrogade 146, Copenhagen 1620 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Chinese",,,,,,,,,,,,,,,"1320","1020",,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"803417","false","false","55.6705","12.54084","hing's sushi","23","+45 33 21 41 45","$$ - $$$","2486","1465","#1,214 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d803417-Reviews-Hing_s_sushi-Copenhagen_Zealand.html","http://www.hingsushi.dk/"
"Vester Voldgade 85, Copenhagen 1552 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European",,,,,,,,,,,,,,,,"restaurant@clubmambo.dk","1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1620","480",,,,,"1740","480",,,,,"1740","480",,,,,"8633738","false","false","55.675007","12.571814","Cafe Mambo","139","+45 33 11 97 66","$$ - $$$","2486","1466","#1,215 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8633738-Reviews-Cafe_Mambo-Copenhagen_Zealand.html","http://www.clubmambo.dk"
"Raadhuspladsen 57, Copenhagen 1550 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Steakhouse","International","European","Grill",,,,,,,,,,,,,"capacph@capa.nu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21404446","false","false","55.67626","12.570186","Capa","4","+45 70 16 01 02","$$ - $$$","2486","1467","#1,216 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d21404446-Reviews-Capa-Copenhagen_Zealand.html","http://capa.nu"
"Bryghuspladsen 10, Copenhagen 1473 Denmark","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,"reservation@dac.dk","1050","600",,,,,"1050","600",,,,,"1050","600",,,,,"1050","600",,,,,"1230","600",,,,,"1050","600",,,,,"1050","600",,,,,"1924319","false","false","55.67624","12.590883","DAC Cafe","13","+45 29 65 53 96","$$ - $$$","2486","1462","#1,211 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1924319-Reviews-DAC_Cafe-Copenhagen_Zealand.html","http://dac.dk/en/explore/cafe/"
"Oestergade 52 Ground floor of the ILLUM department store, Copenhagen 1100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Fusion","Healthy","Hawaiian",,,,,,,,,,,,,,"info@mypoke.dk","1080","660",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"15132911","false","false","55.67945","12.580216","My Poke Illum","7","+45 70 89 00 33","$","2486","1464","#1,213 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d15132911-Reviews-My_Poke_Illum-Copenhagen_Zealand.html","http://www.mypoke.dk"
"Alekistevej 96, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,"1320","600",,,,,"1425","600",,,,,"1425","600",,,,,"1425","600",,,,,"1560","600",,,,,"1425","600",,,,,"1560","600",,,,,"4290675","false","false","55.68457","12.48349","Cafe Vik","17",,"$","2486","1301","#106 of 159 Coffee & Tea in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4290675-Reviews-Cafe_Vik-Copenhagen_Zealand.html","http://www.cafevik.dk"
"Skindergade 42 Near Gammel Torvet, Copenhagen 1159 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"shahiauthentic@gmail.com","1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","720",,,,,"1644516","false","false","55.68044","12.575477","Shahi Restaurant","137","+45 29 91 48 56","$$ - $$$","2486","1460","#1,209 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1644516-Reviews-Shahi_Restaurant-Copenhagen_Zealand.html","http://www.shahirestaurant.dk/"
"August Bournonvilles Passage 1, Copenhagen 1055 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12884234","false","false","55.67963","12.586906","Broennum","21","+45 88 44 04 04","$$ - $$$","2486","1316","#1,084 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12884234-Reviews-Broennum-Copenhagen_Zealand.html","http://Bronnumcph.dk"
"Gammel Kongevej 142, Frederiksberg, Copenhagen 1850 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15561461","false","false","55.67711","12.53901","Izumi Frederiksberg","15","+45 72 18 67 67","$$ - $$$","2486","1313","#1,081 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d15561461-Reviews-Izumi_Frederiksberg-Frederiksberg_Copenhagen_Zealand.html","https://izumi.dk/"
"Gl. Kongevej, Frederiksberg, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Scandinavian","Danish","European","Vegetarian Friendly",,,,,,,,,,,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"944798","false","false","55.67537","12.546128","Meyer's deli","67",,"$$ - $$$","2486","1148","#940 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d944798-Reviews-Meyer_s_deli-Frederiksberg_Copenhagen_Zealand.html","http://www.meyersmad.dk/spis-ude/deli/gl.-kongevej"
"Gammel Kongevej 122, Frederiksberg, Copenhagen 1850 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8326469","false","false","55.67646","12.54189","Wokshop Cantina Frederiksberg","38","+45 35 35 61 21","$$ - $$$","2486","1308","#1,076 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d8326469-Reviews-Wokshop_Cantina_Frederiksberg-Frederiksberg_Copenhagen_Zealand.html","http://wokshop.dk/restauranter/wokshop-frederiksberg/"
"Frederiksborggade 10, Copenhagen 1360 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vietnamese","Danish","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"1020","660",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1200","600",,,,,"1080","600",,,,,"7744799","false","false","55.68306","12.573153","Daily","21","+45 33 22 71 35","$$ - $$$","2486","1150","#55 of 82 Dessert in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d7744799-Reviews-Daily-Copenhagen_Zealand.html","http://www.facebook.com/pages/DAILY-CPH/1700149133545337"
"Vaernedamsvej 14, Copenhagen 1619 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12988366","false","false","55.67401","12.5501","Hanzo","17",,"$$ - $$$","2486","1314","#1,082 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12988366-Reviews-Hanzo-Copenhagen_Zealand.html",
