"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Oderberger Str. 31, 10435 Berlin Germany","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese","Vegetarian Friendly","Vegan Options",,,,,,,,,"eastmoonberlin@gmail.com","1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"12398817","false","false","52.54049","13.404871","East Moon","55","+49 30 65213506","$$ - $$$","6554","1649","#1,423 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12398817-Reviews-East_Moon-Berlin.html","http://facebook.com/eastmoon"
"Richardstr. 108, 12043 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","Street Food","Vegetarian Friendly",,,,,,,,,"hackbert-berlin@web.de","1320","960",,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"8604717","false","false","52.4783","13.43919","Hackbert","26","+49 160 5476384","$","6554","1869","#1,612 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8604717-Reviews-Hackbert-Berlin.html","http://www.hackbert-berlin.com"
"Gruenberger Str. 52-53 Friedrichshain, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","Vegetarian Friendly","Vegan Options",,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,,,,,,,"2146117","false","false","52.51203","13.455611","Kreuzburger","74","+49 30 29381934","$","6554","1865","#1,608 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2146117-Reviews-Kreuzburger-Berlin.html","http://www.berlin-kreuz-burger.de/?k1111=k1111&gclid=CjwKCAjw7_rlBRBaEiwAc23rhr8po9uFD9ZaSKdBYurmKm4g9DrThyupXafw-ATqEe3ipyCdtP5uwBoCyDwQAvD_BwE&gclsrc=aw.ds"
"Knobelsdorffstr. 35, 14059 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"2723534","false","false","52.51331","13.291197","Chenab","43","+49 30 36434799","$$ - $$$","6554","1870","#1,613 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2723534-Reviews-Chenab-Berlin.html","http://www.chenab-restaurant.de"
"Brunnenstr. 73 Pavillion, 13355 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","British","Pub","Gastropub","Scottish",,,,,,,,"hirschundhase@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15084524","false","false","52.54195","13.393517","Hirsch & Hase","15","+49 176 31322073","$$ - $$$","6554","1866","#1,609 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15084524-Reviews-Hirsch_Hase-Berlin.html","https://www.facebook.com/hirschundhase/"
"Lichtenrader Damm 7, 12305 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Vegetarian Friendly",,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1037059","false","false","52.41388","13.40189","Stella Marina","38","+49 30 7424302","$$ - $$$","6554","1867","#1,610 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1037059-Reviews-Stella_Marina-Berlin.html","http://www.stella-marina.de"
"Neue Promenade 6 Hackescher Markt, 10178 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,"berlin@osteria-amedeo.de","1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1500","540",,,,,"1500","540",,,,,"3737121","false","false","52.5228","13.401667","Trattoria Ossena","320","+49 30 24088667","$$ - $$$","6554","1643","#1,418 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d3737121-Reviews-Trattoria_Ossena-Berlin.html","http://www.ossena.de"
"Ansbacher Str. 8, 10787 Berlin Germany","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,,,"restaurant","International","European","Vegetarian Friendly",,,,,,,,,,"info@kalus-restaurant.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12634440","false","false","52.503754","13.34257","Kalus Restaurant","49","+49 30 54836422","$$ - $$$","6554","1868","#1,611 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12634440-Reviews-Kalus_Restaurant-Berlin.html","http://www.kalus-restaurant.de"
"Torstr. 141, 10119 Berlin Germany","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options",,,,,,,,,"hello@eastandeden.com","1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"8419259","false","false","52.52954","13.398911","EAST & EDEN","68","+49 30 24632111","$$ - $$$","6554","1861","#163 of 664 Coffee & Tea in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8419259-Reviews-EAST_EDEN-Berlin.html","http://www.eastandeden.com"
"Turmstrasse 39, 10551 Berlin Germany","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Halal",,,,,,,,,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1680","600",,,,,"1680","600",,,,,"5519134","false","false","52.52684","13.33636","Risa","50","+49 30 45081088","$","6554","1863","#1,606 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5519134-Reviews-Risa-Berlin.html","https://www.facebook.com/RisaChicken/"
"Danziger Str. 72, 10435 Berlin Germany","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","European","Greek","Mediterranean","Vegetarian Friendly",,,,,,,,,"info@taverna-apollon.de","1440","720",,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1500","960",,,,,"1500","780",,,,,"3692893","false","false","52.538994","13.423864","Taverna Apollon","88","+49 30 4426104","$$ - $$$","6554","1864","#1,607 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d3692893-Reviews-Taverna_Apollon-Berlin.html","http://www.taverna-apollon.de"
"Rykestr. 40, 10405 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"frank@tribecaicecream.com","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"13161141","false","false","52.53741","13.42102","Tribeca Ice Cream","22","+49 1512 2784224","$$ - $$$","6554","1862","#72 of 278 Dessert in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13161141-Reviews-Tribeca_Ice_Cream-Berlin.html","http://www.tribecaicecream.com"
"Knesebeckstr. 5, 10623 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","600",,,,,"4241727","false","false","52.51016","13.323075","Giro Coffee Bar","43","+49 30 67968474","$","6554","1641","#142 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d4241727-Reviews-Giro_Coffee_Bar-Berlin.html","http://www.girocoffeebar.de"
"Tuerrschmidtstr. 31, 10317 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,,"1140","660",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1140","660",,,,,"2054555","false","false","52.50346","13.482269","Nadia und Kosta","26",,"$","6554","1874","#164 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2054555-Reviews-Nadia_und_Kosta-Berlin.html","https://www.facebook.com/pages/category/Coffee-Shop/Cafe-Nadia-Kosta-165655450156797/"
"Mildred-Harnack-Str. 15 Mercedes Platz, 10243 Berlin Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Vegetarian Friendly","Vegan Options",,,,,,,,,"contact@shibuya.one","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"15655948","false","false","52.504982","13.441883","Shibuya","49","+49 30 27599888","$$ - $$$","6554","1877","#1,619 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15655948-Reviews-Shibuya-Berlin.html","https://www.facebook.com/shibuyaberlin/"
"Am Zwirngraben 5, 10178 Berlin Germany","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Barbecue","European",,,,,,,,,,"info@bbq-kitchen.de","1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1500","660",,,,,"1500","660",,,,,"4548100","false","false","52.52306","13.403015","BBQ Kitchen","405","+49 30 27909816","$$ - $$$","6554","1871","#1,614 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d4548100-Reviews-BBQ_Kitchen-Berlin.html","https://bbq-kitchen.de/home-gb/"
"Baumeisterstr. 1, 12159 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly",,,,,,,,,,,"info@anant-restaurant.de","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"8615824","false","false","52.470592","13.340545","Anant Restaurant","21","+49 30 33852892","$$ - $$$","6554","1876","#1,618 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8615824-Reviews-Anant_Restaurant-Berlin.html","http://anant-restaurant.de/"
"Kirchstr. 1, 12555 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Spanish","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8449247","false","false","52.44692","13.57617","El Tinto","25","+49 176 21806777","$$ - $$$","6554","1875","#1,617 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8449247-Reviews-El_Tinto-Berlin.html","http://www.el-tinto.de"
"Langenscheidtstr. 1, 10827 Berlin Germany","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Pizza","Vegetarian Friendly",,,,,,,,,,"1440","1020",,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"718271","false","false","52.49005","13.36063","Petite Europe","64","+49 30 7812964","$$ - $$$","6554","1873","#1,616 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d718271-Reviews-Petite_Europe-Berlin.html","http://petite-europe-berlin.de/start"
"Warschauer Str. 74 Shakespeare and Sons Bookshop, 10243 Berlin Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,,"INFO@SHAKESBOOKS.DE",,,,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"6541836","false","false","52.512726","13.452669","Shakespeare and Sons","73","+49 30 46796332","$","6554","1880","#79 of 150 Quick Bites in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d6541836-Reviews-Shakespeare_and_Sons-Berlin.html","http://www.shakesbooks.de"
"Otto-Suhr-Allee 139 Charlottenburg, 10585 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Eastern European","Croatian","Vegetarian Friendly",,,,,,,,,"info@galija-am-schloss.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4131033","false","false","52.51902","13.301083","Restaurant Galija","50","+49 30 3417041","$$ - $$$","6554","1878","#1,620 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d4131033-Reviews-Restaurant_Galija-Berlin.html","http://www.galija-am-schloss.de"
"Schlesische Str. 7, 10997 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Fast Food","Indian",,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1560","720",,,,,"1560","720",,,,,"4185638","false","false","52.50009","13.443674","Curry 7","31",,"$","6554","2152","#1,848 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d4185638-Reviews-Curry_7-Berlin.html","http://www.beste-currywurst-berlin.de"
"Hufelandstrasse 14, 10407 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,"seeyou@ki-restaurant.berlin","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"16194143","false","false","52.532043","13.431172","Ki Kuriya","13","+49 30 24352365","$$ - $$$","6554","1879","#1,621 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d16194143-Reviews-Ki_Kuriya-Berlin.html","http://www.ki-lieferung.de/"
"Stargarder Str. 13, 10437 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly",,,,,,,,,"info@sushi-number-one.de","1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"5513808","false","false","52.5468","13.417569","Sushi Number One","29","+49 30 41198274","$","6554","2151","#1,847 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5513808-Reviews-Sushi_Number_One-Berlin.html","http://www.sushinumberone.de/"
"Weigandufer 16 Ecke Wildenbruchstrasse, 12045 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,,"info@zimtundmehl.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8607395","false","false","52.490425","13.456125","Zimt & Mehl","38",,"$","6554","2156","#1,851 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8607395-Reviews-Zimt_Mehl-Berlin.html","http://www.zimtundmehl.de/"
"Ziegelstrasse 28, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","International","Pub","Diner",,,,,,,,"berlin.mitte@belushis.com","1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1560","600",,,,,"1560","600",,,,,"1440","600",,,,,"17785640","false","false","52.52361","13.39095","Belushi's Berlin Mitte","45","+49 30 27874880","$","6554","2154","#1,849 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17785640-Reviews-Belushi_s_Berlin_Mitte-Berlin.html","http://www.belushis.com/bars/berlin/mitte"
"Simon-Dach-Str. 12, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Fast Food","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2537785","false","false","52.51054","13.45626","Pizza Dach","44","+49 30 20078786","$","6554","2155","#1,850 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2537785-Reviews-Pizza_Dach-Berlin.html","http://acetolokanta.de/filialen-1/"
"Koepenicker Str. 74, 10179 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Vegetarian Friendly",,,,,,,,,,,"info@republik-berlin.de","1440","540",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1020","900","1500","1140",,,"1440","900",,,,,"1440","900",,,,,"7283458","false","false","52.510834","13.417376","Republik Berlin","31","+49 177 2498644","$","6554","2158","#1,853 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7283458-Reviews-Republik_Berlin-Berlin.html","http://republik-berlin.de"
"Lindenstrasse 17 Nähe Jüdisches Museum, 10969 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish","Fast Food","Middle Eastern","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10711750","false","false","52.503","13.39564","Orient Food - Yezda's Bistro","17","+49 171743367","$","6554","2160","#1,855 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10711750-Reviews-Orient_Food_Yezda_s_Bistro-Berlin.html","https://www.facebook.com/Restaurant-Orient-Food-1481820962060779/"
"Revaler Str. 16 Friedrichshain, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,,"info@wahrhaftnahrhaft.de","1080","600",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","600",,,,,"2304391","false","false","52.50759","13.456457","Wahrhaft Nahrhaft","46","+49 174 9482075","$","6554","2159","#1,854 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2304391-Reviews-Wahrhaft_Nahrhaft-Berlin.html","http://www.wahrhaftnahrhaft.de/"
"Nollendorfstrasse 31, 10777 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Korean","Fast Food","Asian","Vegetarian Friendly",,,,,,,,,"contact@mmaah.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11920137","false","false","52.497948","13.352693","Mmaah","24",,"$","6554","2153","#87 of 150 Quick Bites in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d11920137-Reviews-Mmaah-Berlin.html","http://www.mmaah.de/"
"Greifenhagener Str. 27, 10437 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Vegetarian Friendly","Vegan Options",,,,,,,,,,"info@chinarestaurant-mayflower.de","1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"6278186","false","false","52.55095","13.41839","Mayflower China Restaurant","32","+49 30 4450277","$$ - $$$","6554","2157","#1,852 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d6278186-Reviews-Mayflower_China_Restaurant-Berlin.html","http://www.chinarestaurant-mayflower.de"
"Lenaustr. 10, 12047 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options",,,,,,,,,"info@brezel-company-berlin.de","1140","480",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","480",,,,,"1965641","false","false","52.4901","13.42711","Brezel Company","39","+49 173 9295634","$","6554","2166","#1,860 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1965641-Reviews-Brezel_Company-Berlin.html","http://www.brezel-company-berlin.de/"
"Hermann-Hesse-Str. 27, 13156 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Greek","Vegetarian Friendly",,,,,,,,,,,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"870","690","1410","1050",,,"5992128","false","false","52.57988","13.39897","Athos","28","+49 30 81477287","$$ - $$$","6554","2164","#1,859 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5992128-Reviews-Athos-Berlin.html","https://www.facebook.com/pages/category/Greek-Restaurant/Athos-1444547795756774/"
"Alt-Pichelsdorf 6 a, 13595 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15083207","false","false","52.511757","13.200859","Ristorante Fratelli","13","+49 4930 55471116","$$ - $$$","6554","2168","#1,861 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15083207-Reviews-Ristorante_Fratelli-Berlin.html","http://fratelli.eatbu.com"
"Sakrower Landstr. 36 Kladow, 14089 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese",,,,,,,,,,,,"mail@phodang.de","1320","690",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","690",,,,,"13333670","false","false","52.452827","13.138103","Pho Dang Restaurant","16","+49 30 62201312","$","6554","2162","#1,857 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13333670-Reviews-Pho_Dang_Restaurant-Berlin.html","http://phodang.de"
"Leberstr. 1-3, 10829 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,"franke@cafe-taubenschlag.de","1140","600",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1140","600",,,,,"5956891","false","false","52.485622","13.361431","Cafe Taubenschlag","27","+49 30 78095915","$$ - $$$","6554","2165","#197 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5956891-Reviews-Cafe_Taubenschlag-Berlin.html","http://cafe-taubenschlag.de/"
