"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Wexstr. 29, 20355 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,"1350","960",,,,,"1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"1350","960",,,,,"1340145","false","false","53.551144","9.982193","La Locanda Hamburg","131","+49 40 33441786","$$ - $$$","3226","373","#343 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1340145-Reviews-La_Locanda_Hamburg-Hamburg.html","https://la-locanda-hamburg.business.site/"
"Speersort 1, 20095 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Japanese","Sushi","Asian","Mongolian","Vegetarian Friendly","Vegan Options",,,,,"restaurant@mr-cherng.de",,,,,,,"900","690","1380","1050",,,"900","690","1380","1050",,,"900","690","1380","1050",,,"900","690","1380","1050",,,"900","690","1380","1050",,,"1380","720",,,,,"1867468","false","false","53.549866","9.998939","Mr. Cherng","237","+49 40 39870366","$$ - $$$","3226","378","#347 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1867468-Reviews-Mr_Cherng-Hamburg.html","http://www.mr-cherng.de/"
"Rentzelstr. 50, 20146 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Lebanese","Mediterranean","Middle Eastern","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@bekaa.de",,,,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"2560955","false","false","53.565086","9.977756","Bekaa Libanesisches Restaurant","439","+49 40 454975","$$ - $$$","3226","25","#23 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2560955-Reviews-Bekaa_Libanesisches_Restaurant-Hamburg.html","https://www.facebook.com/alinahri1973/"
"Grossneumarkt 2, 20459 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","960",,,,,"2178516","false","false","53.55056","9.980382","Trattoria Due","167","+49 40 35715140","$$ - $$$","3226","380","#349 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2178516-Reviews-Trattoria_Due-Hamburg.html","http://www.trattoria-enzo.de/mittagstisch.html"
"Neuer Wall 31, 20354 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Central European","Vegetarian Friendly","Vegan Options",,,,,,,,"info@melange-neuerwall.de","1200","600",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1852180","false","false","53.55151","9.991488","Melange","340","+49 40 37503434","$$ - $$$","3226","372","#342 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1852180-Reviews-Melange-Hamburg.html","http://www.melange-neuerwall.de"
"Pestalozzistr. 19, 22305 Hamburg Germany","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Turkish","Persian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"1290","780",,,,,"1290","690",,,,,"1290","690",,,,,"1290","690",,,,,"1290","690",,,,,"1290","690",,,,,"1290","780",,,,,"8448720","false","false","53.587444","10.046953","Morgenland","74","+49 40 64568340","$","3226","160","#146 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8448720-Reviews-Morgenland-Hamburg.html","http://morgenland-restaurant.de"
"Sternstr. 98, 20357 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,"restaurant","German","European","Central European","Vegetarian Friendly",,,,,,,,"nix@gmx.de","1440","1020",,,,,"840","0","1440","1020",,,"840","0","1440","1020",,,"840","0","1440","1020",,,"840","0","1440","1020",,,"840","0","1440","1020",,,"840","720","1980","1020",,,"2304190","false","false","53.56111","9.967446","Erika's Eck","262","+49 40 433545","$","3226","159","#145 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2304190-Reviews-Erika_s_Eck-Hamburg.html","http://www.erikas-eck.de/"
"Dammtorstrasse 29-32 29-32, 20354 Hamburg Germany","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food",,,,,,,,,,"info@jim-block.de","1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1320","690",,,,,"1320","690",,,,,"3805155","false","false","53.556595","9.988173","Jim Block Dammtor","123","+49 40 32088360","$","3226","375","#5 of 35 Quick Bites in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d3805155-Reviews-Jim_Block_Dammtor-Hamburg.html","http://www.jim-block.de"
"Neuer Kamp 13, 20359 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","International","Vegetarian Friendly",,,,,,,,,"info@underdocks.com","1260","720",,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1350","720",,,,,"1350","720",,,,,"14148802","false","false","53.55735","9.965744","Underdocks","87","+49 40 35708621","$$ - $$$","3226","152","#138 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d14148802-Reviews-Underdocks-Hamburg.html","http://www.underdocks.com"
"Stadthausbruecke 10, 20355 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options",,,,,,,"jingui@tortue.de","1260","1020",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"14804302","false","false","53.551376","9.986457","JIN GUI","109","+49 40 334414024","$$$$","3226","151","#137 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d14804302-Reviews-JIN_GUI-Hamburg.html","http://www.tortue.de/de/restaurant/sushi-hamburg-dim-sum-asiatisches-restaurant.html"
"Thielbek 12, 20355 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Central European","Vegetarian Friendly","Gluten Free Options","Vegan Options",,,,,,,,,,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"2623149","false","false","53.55112","9.980325","Capriccio","199","+49 40 18079219","$$ - $$$","3226","22","#21 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2623149-Reviews-Capriccio-Hamburg.html","http://www.capriccio-hh.de"
"Deichstrasse 9, 20459 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Cafe","European","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"8711472","false","false","53.5466","9.988176","Nord Coast Coffee Roastery","397","+49 40 36093499","$$ - $$$","3226","23","#2 of 252 Coffee & Tea in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8711472-Reviews-Nord_Coast_Coffee_Roastery-Hamburg.html","http://www.nordcoast-coffee.de"
"Grosse Theaterstr. 9 Corner Colonnaden, 20354 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,"restaurant","German","Vegetarian Friendly",,,,,,,,,,,"1260","780",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"715318","false","false","53.556416","9.990646","Restaurant Franziskaner","450","+49 40 345756","$$ - $$$","3226","153","#139 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d715318-Reviews-Restaurant_Franziskaner-Hamburg.html","http://www.restaurant-franziskaner.de/"
"Kirchenallee 46, 20099 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,"restaurant","German","Seafood","European","Central European","Vegetarian Friendly",,,,,,,"info@schifferboerse-hamburg.de","1320","690",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","690",,,,,"1358128","false","false","53.55371","10.008342","Schifferborse","606","+49 40 245240","$$ - $$$","3226","156","#142 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1358128-Reviews-Schifferborse-Hamburg.html","http://www.schifferboerse-hamburg.de/"
"Gefionstrasse 3 Behind the Neue Flora Musical Theatre, 22769 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Asian","Sri Lankan","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"kontakt@breitengrad-hh.de","1320","720",,,,,,,,,,,"900","720",,,,,"900","720","1320","990",,,"900","720","1320","990",,,"900","720","1380","990",,,"1380","720",,,,,"1038807","false","false","53.56402","9.950134","Breitengrad","112","+49 40 43189999","$$ - $$$","3226","155","#141 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1038807-Reviews-Breitengrad-Hamburg.html","http://www.restaurant-breitengrad-hamburg.de"
"Stockmeyerstrasse 43, 20457 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","German","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,"info@hobenkoeoek.de",,,,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"14989739","false","false","53.543465","10.008219","Hobenkook","117","+49 40 22865538","$$ - $$$","3226","154","#140 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d14989739-Reviews-Hobenkook-Hamburg.html","http://www.hobenkoeoek.de"
"Detlev-Bremer-Str. 25, 20359 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"1440","840",,,,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"1440","840",,,,,"1340597","false","false","53.551407","9.965134","Maharaja","392","+49 40 3174928","$$ - $$$","3226","157","#143 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1340597-Reviews-Maharaja-Hamburg.html","http://www.maharaja-hamburg.de/"
"Grindelhof 64 20146 Hamburg, 20146 Hamburg Germany","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Deli","Contemporary","Seafood","European","Vegetarian Friendly",,,,,,,"grindelhof@kuechenfreunde.net",,,,,,,"900","720","1320","1050",,,"900","720","1320","1050",,,"900","720","1320","1050",,,"900","720","1320","1050",,,"900","720","1320","1050",,,"1320","1050",,,,,"5826368","false","false","53.57055","9.985064","Kuechenfreunde","62","+49 40 45000838","$$ - $$$","3226","379","#348 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5826368-Reviews-Kuechenfreunde-Hamburg.html","http://www.kuechenfreunde.net/grindelhof/"
"St.-Pauli-Landungsbrucken/Parkdeck, 20359 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","European","Pub","Vegetarian Friendly",,,,,,,,,"info@hamburg-del-mar.de","1410","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","540",,,,,"1380","720",,,,,"1410","720",,,,,"1410","720",,,,,"2151446","false","false","53.54604","9.963514","HAMBURG del mar","117","+49 40 43180072","$$ - $$$","3226","371","#341 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2151446-Reviews-HAMBURG_del_mar-Hamburg.html","http://www.hamburg-del-mar.de/"
"Barmbeker Str. 169 Winterhude, 22299 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@froindlichst.com","1320","600",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"9453338","false","false","53.59249","10.002586","Froindlichst","361","+49 40 18135154","$$ - $$$","3226","28","#25 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d9453338-Reviews-Froindlichst-Hamburg.html","http://www.froindlichst.com"
"Zeughausmarkt 17, 20459 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Asian","Fusion","Vietnamese","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@nom-restaurant.de","1320","720",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","720",,,,,"12732323","false","false","53.549088","9.974997","NOM vietnamese fusion food","434","+49 40 50097120","$","3226","32","#29 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12732323-Reviews-NOM_vietnamese_fusion_food-Hamburg.html","http://nom-restaurant.de"
"Drehbahn 49, 20354 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Steakhouse","Barbecue","European","Central European","Vegetarian Friendly","Gluten Free Options",,,,,,"hamburg@meatery.de",,,,,,,,,,,,,"840","690",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10748928","false","false","53.556683","9.986922","[M]eatery Bar + Restaurant Hamburg","1047","+49 40 30999595","$$$$","3226","31","#28 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d10748928-Reviews-M_eatery_Bar_Restaurant_Hamburg-Hamburg.html","http://www.meatery.de/meatery-hamburg/"
"Grosse Elbstr. 131, 22767 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Seafood",,,,,,,,,,,"volkmar.preis@landhausdill.com","1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"5963822","false","false","53.54454","9.940233","Fischbeisl","235","+49 40 3907275","","3226","221","#200 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5963822-Reviews-Fischbeisl-Hamburg.html","http://www.fischbeisl.de"
"Veritaskai 3, 21079 Hamburg Germany","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","International","Mediterranean","Italian","Central European","European","Vegetarian Friendly","Vegan Options",,,,,"kontakt@momentodi.com",,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","1020",,,,,"942244","false","false","53.46646","9.987009","Momento Di","84","+49 40 76755594","$$$$","3226","374","#344 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d942244-Reviews-Momento_Di-Hamburg.html","http://momentodi.com/"
"Muehlenkamp 16, 22303 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Healthy","International","Vegetarian Friendly","Gluten Free Options",,,,,"info@liman-fisch.com","1350","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1470","720",,,,,"1470","720",,,,,"4356004","false","false","53.580868","10.012281","Liman Fisch-Restaurant","779","+49 40 37085653","$$ - $$$","3226","33","#30 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d4356004-Reviews-Liman_Fisch_Restaurant-Hamburg.html","https://liman-fisch.com/"
"Rambachstrasse 4, 20459 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Spanish","Healthy","Portuguese","Vegetarian Friendly","Gluten Free Options",,,,"info@caramba-especial.de","1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"7171165","false","false","53.5447","9.976271","Caramba Especial","1081","+49 40 70383999","$$ - $$$","3226","36","#33 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d7171165-Reviews-Caramba_Especial-Hamburg.html","http://www.caramba-especial.de"
"Osterstr. 146, 20255 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2011","2011",,,,,"restaurant","Lebanese","Mediterranean","Middle Eastern","Vegetarian Friendly","Vegan Options","Halal","Gluten Free Options",,,,,"info@restaurant-lorient.de","1380","600",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","600",,,,,"2020572","false","false","53.577263","9.948047","Restaurant L'Orient","370","+49 40 43281651","$$ - $$$","3226","34","#31 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2020572-Reviews-Restaurant_L_Orient-Hamburg.html","http://www.restaurant-lorient.de"
