"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"67 avenue du Marechal de Saxe, 69003 Lyon France","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,"870","720","1350","1140",,,,,,,,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1410","1140",,,"870","720","1350","1140",,,"2221016","false","false","45.761864","4.845457","Le Garage","341","+33 4 72 61 29 79","$$ - $$$","2669","792","#754 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d2221016-Reviews-Le_Garage-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.le-garage-restaurant.com/"
"284 cours la Fayette, 69003 Lyon France","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Middle Eastern","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12658441","false","false","45.763634","4.867031","Le Comptoir de Beyrouth","68","+33 4 27 44 17 09","$$ - $$$","2669","796","#758 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12658441-Reviews-Le_Comptoir_de_Beyrouth-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/lecomptoirdebeyrouth/"
"46 rue Merciere, 69002 Lyon France","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Asian","Street Food","Thai","Vietnamese","Vegetarian Friendly",,,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"13239011","false","false","45.762936","4.832729","My Little Warung Lyon Merciere","118","+33 4 78 37 37 25","$","2669","800","#20 of 56 Quick Bites in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d13239011-Reviews-My_Little_Warung_Lyon_Merciere-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.mylittlewarung.com/restaurants-fr.html"
"C C Part Dieu 17 rue du Docteur Bouchut C.C Part-Dieu Niveau 3, 69003 Lyon France","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Fast Food","Asian","Vietnamese","Thai","Vegetarian Friendly",,,,"lyon.partdieu@woko.fr","1350","660",,,,,"1350","660",,,,,"1350","660",,,,,"1350","660",,,,,"1350","660",,,,,"1380","660",,,,,"1380","660",,,,,"2035729","false","false","45.761177","4.854707","WOKO","275","+33 4 78 59 78 26","$","2669","797","#19 of 56 Quick Bites in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d2035729-Reviews-WOKO-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.woko.fr"
"Rue de Fleurieu 3, 2nd, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European","Vegetarian Friendly","Vegan Options",,,,,,"ainay@jardindeberthe.com",,,,,,,"840","720","1380","1140",,,"840","720","1380","1140",,,"840","720","1380","1140",,,"840","720","1380","1140",,,"840","720","1380","1140",,,"840","720","1380","1140",,,"719139","false","false","45.753273","4.83196","Le Jardin de Berthe","384","+33 4 78 38 24 46","$$ - $$$","2669","794","#756 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d719139-Reviews-Le_Jardin_de_Berthe-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.jardindeberthe.com"
"183 Montee de Choulans, 69005 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Sri Lankan","International","Asian","Vegan Options",,,,,"cafecolombo@outlook.fr",,,,,,,"870","660","1320","1110",,,"870","660","1320","1110",,,"870","660","1320","1110",,,"870","660","1320","1110",,,"870","660","1320","1110",,,"870","660","1320","1110",,,"17271161","false","false","45.75623","4.81518","Cafe Colombo","31","+33 9 73 25 13 16","$","2669","799","#760 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d17271161-Reviews-Cafe_Colombo-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/CafeColomboLyon/"
"8 rue du Garet, 69001 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,"restaurant","French","European",,,,,,,,"aupetitbouchon-chezgeorges@orange.fr",,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,,,,,,,"1326311","false","false","45.76693","4.836825","Au Petit Bouchon Chez Georges","813","+33 4 78 28 30 46","$$ - $$$","2669","60","#60 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1326311-Reviews-Au_Petit_Bouchon_Chez_Georges-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.aupetit-bouchon-chez-georges.fr/"
"15 rue Claudia, 69002 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","French",,,,,,,,,"contact@bouchondescordeliers.com","900","720",,,,,"870","720","1260","1125",,,"870","720","1260","1125",,,"870","720","1260","1125",,,"870","720","1260","1125",,,"870","720","1260","1125",,,"900","720","1260","1125",,,"8665518","false","false","45.764484","4.83766","Bouchon Des Cordeliers","1036","+33 4 78 03 33 53","$$ - $$$","2669","58","#58 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d8665518-Reviews-Bouchon_Des_Cordeliers-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.bouchondescordeliers.com"
"6 rue Mourguet, 69005 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,"restaurant","French","European",,,,,,,,"au14fevrier@me.com",,,,,,,,,,,,,"1290","1200",,,,,"1290","1200",,,,,"1290","1200",,,,,"1290","1200",,,,,"810","720","1290","1200",,,"1898848","false","false","45.762222","4.826406","Au 14 Fevrier Vieux Lyon","526","+33 4 78 92 91 39","$$$$","2669","57","#57 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1898848-Reviews-Au_14_Fevrier_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.ly-au14fevrier.com"
"132 Rue Bugeaud, 69006 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","French","European","Healthy",,,,,,,,,,,,,,,,,,,,"870","480","1140","990",,,"900","480",,,,,"870","480","1290","990",,,"870","480","1290","990",,,"900","480",,,,,"7612326","false","false","45.767124","4.856098","L'ARGOT","702","+33 4 78 24 57 88","$$ - $$$","2669","55","#55 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d7612326-Reviews-L_ARGOT-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.facebook.com/pages/LArgot/767306976650922"
"93 rue Bossuet, 69006 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,"contact@lezestegourmand.fr",,,,,,,,,,,,,"810","720","1290","1170",,,"810","720","1290","1170",,,"810","720","1290","1170",,,"840","720","1290","1170",,,"1290","1170",,,,,"12442606","false","false","45.768356","4.854901","Le Zeste Gourmand","201","+33 4 78 26 07 97","$$$$","2669","56","#56 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12442606-Reviews-Le_Zeste_Gourmand-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://lezestegourmand.fr/"
"140 avenue Felix Faure, 69003 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,"840","690","1320","1110",,,"840","690","1320","1110",,,"840","690","1320","1110",,,"840","690","1350","1110",,,"840","690","1350","1110",,,"6697386","false","false","45.75437","4.864647","Miko Sushi","493","+33 4 72 33 83 23","$$ - $$$","2669","59","#59 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d6697386-Reviews-Miko_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.miko-sushi.com"
"49 rue de la Charite, 69002 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly","Vegan Options",,,,,,"lomig.lemanach@kedgebs.com",,,,,,,,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"10886213","false","false","45.750748","4.830479","Himalia","252","+33 4 78 42 77 35","$$ - $$$","2669","53","#53 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10886213-Reviews-Himalia-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.himalia.pizza/"
"12 rue Royale, 69001 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011","restaurant","French","European","Healthy","Gluten Free Options",,,,,,"merebrazier@orange.fr",,,,,,,,,,,,,"795","720","1260","1185",,,"795","720","1260","1185",,,"795","720","1260","1185",,,"795","720","1260","1185",,,"795","720","1260","1185",,,"718686","false","false","45.771446","4.837183","La Mere Brazier","1068","+33 4 78 23 17 20","$$$$","2669","51","#51 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d718686-Reviews-La_Mere_Brazier-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.lamerebrazier.fr/"
"21 Rue Sainte Helene, 69002 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","Neapolitan","Campania","Sicilian","Southern-Italian","Vegetarian Friendly",,,"840","720","1320","1140",,,"840","720","1320","1140",,,,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"13005972","false","false","45.754444","4.830657","Stile Italiano","168","+33 9 82 31 62 32","$$ - $$$","2669","52","#52 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d13005972-Reviews-Stile_Italiano-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.stileitalianolyon.fr"
"27 rue de l Arbre Sec, 69001 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Wine Bar","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"contact@victoire-thomas.com",,,,,,,,,,,,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"12500017","false","false","45.766735","4.837415","Victoire & Thomas","261","+33 4 81 11 86 19","$$ - $$$","2669","54","#54 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12500017-Reviews-Victoire_Thomas-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.victoire-thomas.com/"
"83 rue Moncey, 69003 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013",,,,,,,"restaurant","French","European","Vegetarian Friendly","Vegan Options",,,,,,"reservations@lalexandrin.fr",,,,,,,,,,,,,"810","720","1290","1170",,,"810","720","1290","1170",,,"810","720","1290","1170",,,"810","720","1290","1170",,,"810","720","1290","1170",,,"718105","false","false","45.760685","4.849256","L'Alexandrin","451","+33 4 72 61 15 69","$$$$","2669","68","#68 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d718105-Reviews-L_Alexandrin-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.lalexandrin.fr"
"17 Place Charles Et Christophe Merieux, 69007 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","European","Spanish","Portuguese","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"870","720","1350","1140",,,"7716800","false","false","45.731785","4.825656","Casa Iberica","202","+33 4 72 70 61 46","$","2669","69","#69 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d7716800-Reviews-Casa_Iberica-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.casaibericalyon.fr/"
"16 rue Royale 16 Rue Royale, 69001 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","French",,,,,,,,,"info@carreroyal.eu","810","720","1260","1140",,,,,,,,,,,,,,,"1275","1140",,,,,"1275","1140",,,,,"1290","1140",,,,,"810","720","1290","1140",,,"3721445","false","false","45.77096","4.837275","Carre Royal","269","+33 4 78 28 33 98","$$ - $$$","2669","63","#63 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3721445-Reviews-Carre_Royal-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.carreroyal.eu/"
"12 rue Longue Avron, 69001 Lyon France","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Cajun & Creole",,,,,,,,,,,,,,,,,,,,,,"1320","1170",,,,,"1320","1170",,,,,"1320","1170",,,,,"1320","1170",,,,,"840","720","1320","1170",,,"1309637","false","false","45.765278","4.832877","Le Ti'Punch de la Reunion","371","+33 4 72 73 01 63","$$ - $$$","2669","65","#65 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1309637-Reviews-Le_Ti_Punch_de_la_Reunion-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.letipunch.fr"
"52 rue Tronchet, 69006 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","French","European",,,,,,,,"lepassetemps.contact@gmail.com",,,,,,,,,,,,,"795","720","1275","1185",,,"795","720","1275","1185",,,"795","720","1275","1185",,,"795","720","1275","1185",,,"795","720","1275","1185",,,"6641342","false","false","45.77007","4.849492","Le Passe Temps","367","+33 4 72 82 90 14","$$$$","2669","70","#70 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d6641342-Reviews-Le_Passe_Temps-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.lepassetemps-restaurant.com/"
"88 rue Vendome, 69006 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,"825","660",,,,,"825","660",,,,,"825","660","1290","1080",,,"825","660","1290","1080",,,"825","660","1290","1080",,,"5113021","false","false","45.768135","4.845143","Italia e Sapore","480","+33 4 78 24 76 84","$$ - $$$","2669","66","#66 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d5113021-Reviews-Italia_e_Sapore-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.italiaesapore.com/"
"15 rue de la Banniere, 69003 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","Diner","Vegetarian Friendly",,,,,,,,"contact@petitogre.fr",,,,,,,,,,,,,"810","720","1320","1170",,,"810","720","1320","1170",,,"810","720","1320","1170",,,"810","720","1320","1170",,,"840","720","1320","1170",,,"4686506","false","false","45.756134","4.855861","Petit Ogre","520","+33 4 78 60 28 93","$$ - $$$","2669","64","#64 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4686506-Reviews-Petit_Ogre-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.petitogre.fr/"
"76 Rue D_Anvers, 69007 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011","restaurant","Korean","Japanese","Sushi",,,,,,,,,,,,,,,,,,,,"1290","1170",,,,,"810","720","1290","1170",,,"810","720","1290","1170",,,"810","720","1290","1170",,,"1290","1170",,,,,"1014592","false","false","45.74896","4.841567","Wasabi","390","+33 4 37 28 08 77","$$$$","2669","62","#62 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1014592-Reviews-Wasabi-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://wasabilyon.fr/"
"84 cours Vitton, 69006 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","French","Diner","Wine Bar","Gastropub",,,,,,,,,,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,,,,,,,"12941730","false","false","45.76989","4.85799","Le Simple Gout des Choses","169","+33 4 78 52 47 28","$$ - $$$","2669","61","#61 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12941730-Reviews-Le_Simple_Gout_des_Choses-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.lesimplegoutdeschoses.fr"
"46 rue Ferrandiere, 69002 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"contact@mmsan.fr",,,,,,,,,,,,,,,,,,,"810","720","1290","1170",,,"810","720","1290","1170",,,"810","720","1290","1170",,,"810","720","1290","1155",,,"12114927","false","false","45.762222","4.83744","Mamasan","196","+33 4 78 37 44 84","$$ - $$$","2669","67","#67 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12114927-Reviews-Mamasan-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.mamasan.eu"
"21 quai Perrache, 69002 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","American","Vegetarian Friendly",,,,,,,,,,,,,,,"840","600","1500","1020",,,"840","600","1500","1020",,,"840","600","1500","1020",,,"840","600","1500","1020",,,"840","600","1500","1020",,,,,,,,,"4939928","false","false","45.744102","4.826622","Rem's Pub","186","+33 4 78 37 75 86","$$ - $$$","2669","73","#73 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4939928-Reviews-Rem_s_Pub-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://remspub.fr/fr"
"13 rue Cavenne, 69007 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","Asian","Vietnamese","Vegetarian Friendly","Vegan Options",,,,,,,"840","720","1080","960",,,,,,,,,,,,,,,,,,,,,,,,,,,"1080","960",,,,,"840","720","1080","960",,,"3630466","false","false","45.754013","4.839672","L'Etoile d'Asie","288","+33 4 78 72 49 95","$$ - $$$","2669","76","#76 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3630466-Reviews-L_Etoile_d_Asie-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://etoiledasielyon.wordpress.com/"
