"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Rua do Telhal 4B, Lisbon 1150-346 Portugal","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","Wine Bar","International","European","Deli",,,,,,,,,"contacto@donnataca.pt",,,,,,,,,,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"15277330","false","false","38.719173","-9.142792","Donna Taca, Art & Wine Bar","42","+351 937 513 919","$$ - $$$","4829","1089","#1,002 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d15277330-Reviews-Donna_Taca_Art_Wine_Bar-Lisbon_Lisbon_District_Central_Portugal.html","http://www.donnataca.pt"
"Rua Marechal Saldanha 10, Lisbon 1200-260 Portugal","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Israeli","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"8772933","false","false","38.710064","-9.147027","Farm Food Ink Cafe","100","+351 918 444 214","$","4829","768","#707 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d8772933-Reviews-Farm_Food_Ink_Cafe-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/farmfoodinkcafe"
"Rua da Graca 22, Lisbon 1170-170 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,,,,,,,,"900","720",,,,,"900","720",,,,,"900","720",,,,,"900","720",,,,,"900","720",,,,,"960","720",,,,,"7315752","false","false","38.720657","-9.130332","Estrela de Ouro","43","+351 21 886 5230","$","4829","1404","#1,295 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d7315752-Reviews-Estrela_de_Ouro-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua de Santos-o-Velho 38, Lisbon 1200-812 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","International","Deli","Healthy","Vegetarian Friendly","Vegan Options",,,,,,,,"info@merceariadamila.com","1080","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"12415456","false","false","38.70723","-9.157043","Mercearia da Mila","50","+351 21 581 7699","$$ - $$$","4829","1087","#1,000 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12415456-Reviews-Mercearia_da_Mila-Lisbon_Lisbon_District_Central_Portugal.html","http://www.merceariadamila.com/"
"Rua da Vitoria 88, Lisbon 1100-619 Portugal","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8809837","false","false","38.71089","-9.138267","Brown's Coffee Shop","94","+351 21 343 3436","$$ - $$$","4829","1083","#997 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d8809837-Reviews-Brown_s_Coffee_Shop-Lisbon_Lisbon_District_Central_Portugal.html","http://brownshotelgroup.com"
"Rua da Esperanca 25, Lisbon 1200-655 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Portuguese","Mediterranean","Asian","Contemporary",,,,,,,,,"jaquinzinholisboa@gmail.com","1140","720",,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"18949893","false","false","38.708702","-9.153609","Jaquinzinho","23","+351 21 395 0100","$$ - $$$","4829","1221","#1,122 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d18949893-Reviews-Jaquinzinho-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida da Liberdade 185, Lisbon 1269-050 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","International","Pub",,,,,,,,,,,"reservas.htl@tivolihotels.com","1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"2405488","false","false","38.720997","-9.147121","Lobby Bar","61","+351 21 319 8900","$$ - $$$","4829","1406","#1,297 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d2405488-Reviews-Lobby_Bar-Lisbon_Lisbon_District_Central_Portugal.html","http://www.minorhotels.com/pt/tivoli/tivoli-avenida-liberdade-lisboa/restaurants"
"Avenida Duque de Loule 81 83, Lisbon 1050-088 Portugal","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Portuguese","International",,,,,,,,,,"h10.duque.deloule@h10hotels.com","630","420","1350","1140",,,"630","420","1350","1140",,,"630","420","1350","1140",,,"630","420","1350","1140",,,"630","420","1350","1140",,,"630","420","1350","1140",,,"630","420","1350","1140",,,"8834159","false","false","38.72639","-9.147257","Azul E Branco","119","+351 21 318 2000","$$ - $$$","4829","1081","#996 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d8834159-Reviews-Azul_E_Branco-Lisbon_Lisbon_District_Central_Portugal.html","http://www.h10hotels.com/en/lisbon-hotels/h10-duque-de-loule"
"Rua Neves Costa 10, Lisbon 1600-534 Portugal","Certificate of Excellence 2020","2020","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Portuguese","European",,,,,,,,,,,,"900","720",,,,,,,,,,,"900","720","1320","1140",,,"900","720","1320","1140",,,"900","720","1320","1140",,,"900","720","1560","1140",,,"900","720","1560","1140",,,"4543147","false","false","38.759987","-9.188266","Adega de Carnide","108","+351 21 715 5005","$$ - $$$","4829","1407","#1,298 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4543147-Reviews-Adega_de_Carnide-Lisbon_Lisbon_District_Central_Portugal.html","http://adegadecarnide.blogspot.com/p/menu_23.html"
"Avenida Dom Joao II 39A, Lisbon 1990-083 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly",,,,,,,,,,"geral@woodsushi.pt",,,,,,,"1320","0",,,,,"1320","0",,,,,"1320","0",,,,,"1320","0",,,,,"1320","0",,,,,"1320","0",,,,,"10005260","false","false","38.77057","-9.097896","Wood Sushi in a Box","47","+351 21 195 5520","$$ - $$$","4829","1410","#1,300 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10005260-Reviews-Wood_Sushi_in_a_Box-Lisbon_Lisbon_District_Central_Portugal.html","http://www.woodsushi.pt"
"Rua do Conde 5, Lisbon 1200-635 Portugal","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,,,,,,,,"900","720",,,,,"900","720",,,,,"900","720",,,,,"900","720","1440","1140",,,"900","720","1440","1140",,,"900","720","1440","1140",,,"2251526","false","false","38.70557","-9.16176","Lumar","68","+351 21 396 3706","$$ - $$$","4829","1362","#1,255 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d2251526-Reviews-Lumar-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua da Moeda 2A, Lisbon 1200-275 Portugal","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Healthy","South American","Central American","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,"1440","1080",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"12995052","false","false","38.7079","-9.147007","Tropico do Cais","64","+351 21 403 8820","$$ - $$$","4829","1363","#1,256 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12995052-Reviews-Tropico_do_Cais-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua de Sao Bento 30, Lisbon 1200-815 Portugal","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European","Bar","Mediterranean","Pub","Wine Bar","Vegetarian Friendly",,,,,,,"hello@lanisette.pt","1020","540",,,,,"1439","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"10735338","false","false","38.710487","-9.152647","L'Anisette","41","+351 21 390 1888","$$ - $$$","4829","1229","#1,130 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10735338-Reviews-L_Anisette-Lisbon_Lisbon_District_Central_Portugal.html","http://www.lanisette.pt"
"Rua de Sao Joao da Mata 30-32, Lisbon 1200-850 Portugal","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Portuguese","Vegetarian Friendly",,,,,,,,,,"santosdalapa@sapo.pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3845468","false","false","38.707424","-9.158304","Santos da Lapa","70","+351 21 396 0686","$","4829","1223","#1,124 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d3845468-Reviews-Santos_da_Lapa-Lisbon_Lisbon_District_Central_Portugal.html","http://santos-da-lapa.negocio.site/?m=true"
"Rua de Sao Jose 226, Lisbon 1150-327 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,"resflordesaojose@gmail.com",,,,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"4271093","false","false","38.72088","-9.144827","Restaurante Flor de Sao Jose","57","+351 21 608 8762","$","4829","1227","#1,128 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4271093-Reviews-Restaurante_Flor_de_Sao_Jose-Lisbon_Lisbon_District_Central_Portugal.html","http://flordesaojose.blogs.sapo.pt/"
"Rua de Dona Estefania 71, Lisbon 1150-132 Portugal","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Contemporary","European","Fusion","Portuguese","Vegetarian Friendly","Vegan Options",,,,,,,,"info@vivalisboa.com",,,,,,,"900","750","1320","1170",,,"900","750","1320","1170",,,"900","750","1320","1170",,,"900","750","1320","1170",,,"900","750","1320","1170",,,"900","750","1320","1170",,,"4258815","false","false","38.729603","-9.140531","Viva Lisboa","109","+351 21 310 1801","$$$$","4829","1225","#1,126 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4258815-Reviews-Viva_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html","http://www.vivalisboa.pt"
"Rua do Chao da Feira 25, Lisbon 1100-143 Portugal","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly",,,,,,,,,,,,"arcodocastelo@hotmail.com",,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1790769","false","false","38.71227","-9.132451","arco do castelo","166","+351 21 887 6598","$$ - $$$","4829","1365","#1,258 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d1790769-Reviews-Arco_do_castelo-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/arcodocastelo/"
"Rua Morais Soares 97 c Alameda, Lisbon 1900-342 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15857444","false","false","38.7329","-9.131402","Portofino Pizzeria Bar Cafe","22","+351 21 814 1166","$","4829","1228","#1,129 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d15857444-Reviews-Portofino_Pizzeria_Bar_Cafe-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua de Sao Paulo 79, Lisbon 1200-427 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","Dining bars",,,,,,,,,,,"900","720","1350","1080",,,,,,,,,"900","720","1350","1080",,,"900","720","1350","1080",,,"900","720","1350","1080",,,"900","720","1350","1080",,,"900","720","1350","1080",,,"19115063","false","false","38.70832","-9.146058","Lupita Pizzaria","26","+351 939 499 888","$$ - $$$","4829","1226","#1,127 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d19115063-Reviews-Lupita_Pizzaria-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua da Misericordia n037 R/C, Lisbon 1200-270 Portugal","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese","Contemporary",,,,,,,,,,,"tavares@restaurantetavares.pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"697273","false","false","38.711357","-9.142945","Tavares","310","+351 21 816 6590","$$$$","4829","1405","#1,296 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d697273-Reviews-Tavares-Lisbon_Lisbon_District_Central_Portugal.html","http://www.restaurantetavares.pt"
"Rua Basilio Teles 4, Lisbon 1070-021 Portugal","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","Barbecue","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5981384","false","false","38.739574","-9.163477","A Carvoaria","124","+351 21 726 2173","$$ - $$$","4829","1096","#1,009 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d5981384-Reviews-A_Carvoaria-Lisbon_Lisbon_District_Central_Portugal.html","http://www.acarvoaria.pt"
"Rua dos Jeronimos 18D, Lisbon 1400-210 Portugal","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10713516","false","false","38.699482","-9.205574","La Follia de Belem","50","+351 21 588 1217","$","4829","1222","#1,123 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10713516-Reviews-La_Follia_de_Belem-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/lafolliadebelem/"
"Rua Cidade da Praia Lt. 367, Lisbon 1800-119 Portugal","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5959786","false","false","38.761524","-9.11748","Restaurante O Beiral","95","+351 21 851 1637","$$ - $$$","4829","1456","#1,337 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d5959786-Reviews-Restaurante_O_Beiral-Lisbon_Lisbon_District_Central_Portugal.html","http://www.obeiral.com"
"Rua dos Remolares 31, Lisbon 1200-370 Portugal","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Portuguese","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,"vera_lssantos@hotmail.com",,,,,,,"960","720",,,,,"960","720",,,,,"960","720",,,,,"960","720",,,,,"960","720","1440","1140",,,"1440","960",,,,,"4597144","false","false","38.707012","-9.144325","Flor Do Cais Do Sodre","147","+351 962 853 308","$$ - $$$","4829","1370","#1,263 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4597144-Reviews-Flor_Do_Cais_Do_Sodre-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/FlorDoCais?fref=ts"
"Rua do Conde 1, Lisbon 1200-635 Portugal","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","Fusion","Vegetarian Friendly",,,,,,,,,,,"ola@restaurantegeographia.pt",,,,,,,"930","750","1410","1170",,,"930","750","1410","1170",,,"930","750","1410","1170",,,"930","750","1410","1170",,,"930","750","1410","1170",,,"930","750","1410","1170",,,"14955278","false","false","38.70555","-9.161765","Restaurante Geographia","80","+351 21 396 0036","$$ - $$$","4829","1099","#1,012 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d14955278-Reviews-Restaurante_Geographia-Lisbon_Lisbon_District_Central_Portugal.html","http://www.restaurantegeographia.pt"
"Terreiro do Paco 82/83, Lisbon 1100-068 Portugal","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Portuguese","International","Vegetarian Friendly",,,,,,,,,"reservations@canthecanlisboa.com","1560","540",,,,,"1560","540",,,,,"1560","540",,,,,"1560","540",,,,,"1560","540",,,,,"1560","540",,,,,"1560","540",,,,,"3509207","false","false","38.70769","-9.135377","CAN THE CAN Lisboa","1011","+351 914 007 100","$$ - $$$","4829","1093","#1,006 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d3509207-Reviews-CAN_THE_CAN_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html","http://www.canthecan.net"
"Travessa Rio 6 Benfica, Lisbon 1500-551 Portugal","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Portuguese","Mediterranean","European",,,,,,,,,,,,"1020","720",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1792435","false","false","38.75052","-9.19871","A Travessa do Rio.","85","+351 21 716 0543","$$ - $$$","4829","1098","#1,011 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d1792435-Reviews-A_Travessa_do_Rio-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Duque de Loule 36, Lisbon 1050-091 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Asian",,,,,,,,,,,,"slurp@ajitama.pt","1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"16754142","false","false","38.728294","-9.144922","Ajitama - Ramen Bistro","86","+351 967 761 997","$$ - $$$","4829","1094","#1,007 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d16754142-Reviews-Ajitama_Ramen_Bistro-Lisbon_Lisbon_District_Central_Portugal.html","http://www.ajitama.pt"
"Rua Ferreira Borges 193 A Campo de Ourique, Lisbon 1350-131 Portugal","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Seafood","European","Portuguese","Mediterranean","Grill",,,,,,,,,"infoagina@gmail.com","1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"2309297","false","false","38.720844","-9.164036","Cataplana da Gina","148","+351 932 109 899","$$ - $$$","4829","1095","#1,008 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d2309297-Reviews-Cataplana_da_Gina-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/cataplanagina/"
"Hornet Rua do Salvador/Rua das Escola Geralis, Lisbon Portugal","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4572615","false","false","38.71321","-9.130211","Cafe Do Electrico","60",,"$","4829","1100","#1,013 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4572615-Reviews-Cafe_Do_Electrico-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/pg/cafeelectricooficial/about/?ref=page_internal"
"Doca do Bom Sucesso, Lisbon 1400-038 Portugal","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,"restaurant","Bar","Mediterranean","European","Portuguese",,,,,,,,,,"geral@amargem.com","1260","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"2642667","false","false","38.6929","-9.209907","A Margem","283","+351 918 620 032","$$ - $$$","4829","1111","#1,022 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d2642667-Reviews-A_Margem-Lisbon_Lisbon_District_Central_Portugal.html","http://www.amargem.com/"
"Rua do Alecrim 21 A, Lisbon 1200-014 Portugal","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Bar","International","Pub",,,,,,,,,,,"book@thecouch.pt","1560","660",,,,,"1560","720",,,,,"1560","720",,,,,"1560","720",,,,,"1560","720",,,,,"1620","720",,,,,"1620","660",,,,,"12710350","false","false","38.707504","-9.143544","The Couch Coach Sports Bar","68","+351 939 319 283","$$ - $$$","4829","1230","#1,131 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12710350-Reviews-The_Couch_Coach_Sports_Bar-Lisbon_Lisbon_District_Central_Portugal.html","http://thecouch.pt"
