"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Venturska 6, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","Pub","Dining bars",,,,,,,,,,,,,,"1440","780",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","660",,,"19652132","false","false","48.14244","17.10656","Aero Presso Depresso","4","+421 2/544 324 43","$","1180","490","#409 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d19652132-Reviews-Aero_Presso_Depresso-Bratislava_Bratislava_Region.html",
"Safarikovo namestie 7, Bratislava 81102 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Italian","European","Soups","Central European","Bar","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,"info@thema.sk","1380","660",,,"1380","540",,,"1380","540",,,"1380","540",,,"1380","540",,,"1500","540",,,"1500","660",,,"13203528","false","false","48.14154","17.115847","THeMA","100","+421 948 092 229","$$ - $$$","1180","82","#69 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13203528-Reviews-THeMA-Bratislava_Bratislava_Region.html","http://www.thema.sk"
"Kosicka 4984/44, Bratislava 821 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769923","false","false","48.150646","17.135077","Pizzeria Bella Napoli","62","+421 2/554 104 73","$$ - $$$","1180","449","#374 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769923-Reviews-Pizzeria_Bella_Napoli-Bratislava_Bratislava_Region.html","https://www.facebook.com/pages/Pizzeria-Bella-Napoli/490596771040387"
"Dunajska 26, Bratislava 811 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","International","European",,,,,,,,,,,,,,,"hotel@danubiagate.sk","1080","420",,,"960","420",,,"960","420",,,"960","420",,,"960","420",,,"960","420",,,"1080","420",,,"4769868","false","false","48.14495","17.11695","Street Coffee & Restaurant","9","+421 917 232 000","$$ - $$$","1180","447","#372 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769868-Reviews-Street_Coffee_Restaurant-Bratislava_Bratislava_Region.html","http://danubiagate.sk/en/dining/daily-menu"
"Laurinska 208/4, Bratislava 81101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese","Sushi",,,,,,,,,,,,,,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1380","540",,,"1380","540",,,"15208142","false","false","48.14297","17.109533","Viet House","14","+421 908 663 894","$$ - $$$","1180","446","#371 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15208142-Reviews-Viet_House-Bratislava_Bratislava_Region.html","https://viet-house-vietnamese-restaurant.business.site/"
"Cajakova 3088/1, Bratislava 811 05 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"1260","840",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","840",,,"10718509","false","false","48.15756","17.11485","Macinezy","8","+421 918 083 895","$","1180","442","#57 of 106 Coffee & Tea in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10718509-Reviews-Macinezy-Bratislava_Bratislava_Region.html","http://www.macaciakaviaren.sk/"
"Gorkeho 1, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Sushi","Thai","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12083770","false","false","48.14251","17.109718","Restaurant MR.DOU","29","+421 2/432 917 07","$$ - $$$","1180","445","#370 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12083770-Reviews-Restaurant_MR_DOU-Bratislava_Bratislava_Region.html","https://mr-dou.business.site/"
"Dunajska 1, Bratislava 811 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Healthy","Central European","European","Pub",,,,,,,,,,,,"info@bonvivant.sk","1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1560","600",,,"1560","600",,,"8035756","false","false","48.14442","17.113152","Unas Bistro","31","+421 907 155 028","$$ - $$$","1180","448","#373 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8035756-Reviews-Unas_Bistro-Bratislava_Bratislava_Region.html","http://www.unasbistro.sk"
"Obchodna 10, Bratislava 81106 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Bar","Cafe","Pub",,,,,,,,,,,,,"mrtecyber@gmail.com",,,,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","900",,,"17780730","false","false","48.14651","17.10857","MRTE-CYBER COFFEE","5","+421 948 299 419","$$ - $$$","1180","444","#369 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17780730-Reviews-MRTE_CYBER_COFFEE-Bratislava_Bratislava_Region.html","http://mrte-cyber-coffee.business.site/"
"Mileticova 25, Bratislava 82109 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"volavka@volavka.sk","1320","600",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","600",,,"17412870","false","false","48.15115","17.13904","Volavka","6","+421 2/399 209 26","","1180","443","#368 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17412870-Reviews-Volavka-Bratislava_Bratislava_Region.html","https://www.facebook.com/volavka.kaviaren/"
"Vysoka 39, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770225","false","false","48.14894","17.11293","Cinska restauracia Panda - Vysoka","13",,"$$ - $$$","1180","441","#367 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770225-Reviews-Cinska_restauracia_Panda_Vysoka-Bratislava_Bratislava_Region.html",
"Biela 5, Bratislava 81101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","American","European","Wine Bar","Street Food","Central European","Beer restaurants",,,,,,,,,,,"restaurant@factorypub.sk","720","660",,,"720","660",,,"720","660",,,"720","660",,,"720","660",,,"720","660",,,"720","660",,,"17840300","false","false","48.144306","17.107725","Factory Pub","8","+421 919 468 864","$$ - $$$","1180","378","#313 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17840300-Reviews-Factory_Pub-Bratislava_Bratislava_Region.html","https://www.facebook.com/factorybratislava/"
"Palackeho 6, Bratislava 811 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"palackeho@kafehaus.sk","1200","540",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","540",,,"8451110","false","false","48.14142","17.11038","KafeHaus Palackeho","11","+421 948 266 957","","1180","450","#58 of 106 Coffee & Tea in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8451110-Reviews-KafeHaus_Palackeho-Bratislava_Bratislava_Region.html","http://www.kafehaus.sk"
"Bazova 16, Bratislava 82108 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"wagner@wagner-cukraren.sk","1140","660",,,"1140","480",,,"1140","480",,,"1140","480",,,"1140","480",,,"1140","480",,,"1140","600",,,"11699519","false","false","48.15245","17.13031","Wagner","17","+421 2/456 914 74","$$ - $$$","1180","317","#32 of 61 Dessert in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d11699519-Reviews-Wagner-Bratislava_Bratislava_Region.html","http://www.wagner-cukraren.sk/kontakt"
"Laurinska 138/11, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,,,,,,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,,,,,"13948781","false","false","48.143883","17.110897","Bu Tiger","15","+421 949 523 268","$","1180","315","#259 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13948781-Reviews-Bu_Tiger-Bratislava_Bratislava_Region.html","http://www.facebook.com/Butiger11"
"Gorkeho 15, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,"ahoj@black.xyz","1080","540",,,"1080","540",,,"1080","540",,,"1080","540",,,"1080","540",,,"1080","540",,,"1080","540",,,"15033185","false","false","48.1434","17.111824","black.","14","+421 904 212 184","$","1180","276","#39 of 106 Coffee & Tea in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15033185-Reviews-Black-Bratislava_Bratislava_Region.html","http://www.black.xyz"
"Suche myto 6, Bratislava 811 03 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","International","Bar","European","Vegetarian Friendly",,,,,,,,,,,,,"restaurant@greatbratislava.sk",,,,,"120","0","1560","660","1740","660",,,"1740","660",,,"1740","660",,,"1740","660",,,"1440","660",,,"11833688","false","false","48.147198","17.106806","Great Club & Restaurant","71","+421 905 887 887","$$ - $$$","1180","271","#220 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d11833688-Reviews-Great_Club_Restaurant-Bratislava_Bratislava_Region.html","http://www.greatbratislava.sk"
"Povraznicka 18, Bratislava 811 05 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","European","Vegetarian Friendly",,,,,,,,,,,,,,"1380","600",,,"1380","540",,,"1380","540",,,"1380","540",,,"1380","540",,,"1380","540",,,"1380","600",,,"4770080","false","false","48.156322","17.113054","Pizzeria Metropol","26",,"$","1180","278","#226 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770080-Reviews-Pizzeria_Metropol-Bratislava_Bratislava_Region.html",
"Pribinova 8 Eurovea Shopping Gallery, Bratislava 821 09 Slovakia","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Central European","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"prl@prl.sk","1320","600",,,"1200","600",,,"1200","600",,,"1200","600",,,"1200","600",,,"1200","600",,,"1200","600",,,"1830807","false","false","48.13987","17.121078","Primi River Lounge","354","+421 2/209 152 67","$$ - $$$","1180","272","#221 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d1830807-Reviews-Primi_River_Lounge-Bratislava_Bratislava_Region.html","http://www.primi.sk/eurovea/"
"Rachianska 38, Bratislava 831 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","International","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10067363","false","false","48.17009","17.12744","Don Quijote","20","+421 944 092 372","$$ - $$$","1180","274","#223 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10067363-Reviews-Don_Quijote-Bratislava_Bratislava_Region.html","http://www.facebook.com/Don-Quijote-1540992416123114/"
"Spitalska street 16, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Cafe","European",,,,,,,,,,,,,,"barborellaa@gmail.com",,,,,,,,,"1140","450",,,"1140","450",,,"1140","450",,,"1140","450",,,"960","510",,,"8732132","false","false","48.14866","17.11688","Le Miam Patisserie","23","+421 903 136 325","$$ - $$$","1180","312","#2 of 11 Bakeries in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8732132-Reviews-Le_Miam_Patisserie-Bratislava_Bratislava_Region.html","http://www.facebook.com/LeMiamPatisserie/"
"Obchodna 53, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","1080",,,"4770038","false","false","48.14883","17.112144","Hyde park","28",,"$","1180","273","#222 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770038-Reviews-Hyde_park-Bratislava_Bratislava_Region.html",
"Suche myto 1 The Europeum centrum, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Deli","Contemporary","Diner","Central European","International","Fusion",,,,,,,,,,"info@sexidog.sk",,,,,"870","690",,,"870","690",,,"870","690",,,"870","690","1320","1080","870","690","1320","1080",,,,,"19719371","false","false","48.146603","17.107014","SEXI DOG restaurant & bar","8","+421 918 774 924","$$ - $$$","1180","316","#260 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d19719371-Reviews-SEXI_DOG_restaurant_bar-Bratislava_Bratislava_Region.html","http://sexidog.sk"
"Obchodna, 37b, Bratislava 81106 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"sb@sweetbeans.coffee",,,,,"1110","480",,,"1110","480",,,"1110","480",,,"1110","480",,,"1110","540",,,"900","600",,,"13414413","false","false","48.147903","17.111097","Sweet Beans Coffee Roasters","10","+421 902 466 584","$","1180","313","#258 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13414413-Reviews-Sweet_Beans_Coffee_Roasters-Bratislava_Bratislava_Region.html","http://sweetbeans.coffee"
"Junacka, Bratislava 831 04 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1222030","false","false","48.16955","17.142403","MOLO Restaurant","13","+421 903 555 577","$$ - $$$","1180","516","#431 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d1222030-Reviews-MOLO_Restaurant-Bratislava_Bratislava_Region.html",
"Kozia 22, Bratislava 81103 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"info@svag.sk",,,,,"1020","420",,,"1020","420",,,"1020","420",,,"1020","420",,,"1020","420",,,"840","540",,,"13800800","false","false","48.14753","17.101566","SVAG TO GO","5","+421 911 246 553","$","1180","481","#401 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13800800-Reviews-SVAG_TO_GO-Bratislava_Bratislava_Region.html","http://www.svag.sk"
"Palackeho 4, Bratislava 811 02 Slovakia","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","American","Fast Food","Vegetarian Friendly",,,,,,,,,,,,,,"info@regalburger.com","1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,"1320","660",,,"1320","660",,,"5961426","false","false","48.14143","17.11018","Regal Burger","209","+421 900 000 000","$","1180","93","#3 of 15 Quick Bites in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d5961426-Reviews-Regal_Burger-Bratislava_Bratislava_Region.html","http://www.regalburger.com"
"Medena 21, Bratislava 81102 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Vegetarian Friendly",,,,,,,,,,,,,,,"hakl@buchtaren.sk","240","60","1380","630","1380","630",,,"1380","630",,,"1380","630",,,"1380","630",,,"240","60","1380","630","240","60","1380","630","12335103","false","false","48.14503","17.10653","Buchtaren","38","+421 907 035 237","$","1180","184","#146 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12335103-Reviews-Buchtaren-Bratislava_Bratislava_Region.html","http://www.buchtaren.sk"
"Kosicka 48, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","International","Wine Bar","Eastern European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15588936","false","false","48.15081","17.135487","Viecha","4","+421 905 736 956","","1180","525","#440 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15588936-Reviews-Viecha-Bratislava_Bratislava_Region.html","http://www.viecha.com"
"Obchodna 62, Bratislava 811 06 Slovakia","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,"restaurant","Bar","European","Pub","Soups","Eastern European","Central European","Brew Pub","Vegetarian Friendly",,,,,,,,,"slovakpub@slovakpub.sk","1380","600",,,"1380","600",,,"1380","600",,,"1380","600",,,"1380","600",,,"1560","600",,,"1380","600",,,"697348","false","false","48.148373","17.11233","Slovak Pub","3769","+421 2/529 263 67","$","1180","91","#77 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d697348-Reviews-Slovak_Pub-Bratislava_Bratislava_Region.html","http://www.slovakpub.sk/"
"Gorkeho ul. Hviezdoslavovo, Bratislava 831 52 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"939167","false","false","48.14236","17.109282","McDonald's","62",,"$","1180","494","#11 of 15 Quick Bites in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d939167-Reviews-McDonald_s-Bratislava_Bratislava_Region.html","http://www.mcdonalds.sk"
"Klobucnicka 485/6, Bratislava 81101 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Asian","Fusion","Arabic","Japanese","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"foodstockba@gmail.com","1200","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"12590005","false","false","48.144676","17.110931","Foodstock Bratislava","61","+421 905 456 654","$$ - $$$","1180","92","#78 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12590005-Reviews-Foodstock_Bratislava-Bratislava_Bratislava_Region.html","http://www.foodstock.sk"
"Namestie Alexandra Dubcheka 1, Bratislava 811 01 Slovakia","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","European","Eastern European","Central European",,,,,,,,,,,,,,"info@restaurantparlament.sk","1200","690",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1504871","false","false","48.141373","17.098427","Restaurant Parlament","155","+421 2/597 242 53","$$ - $$$","1180","187","#149 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d1504871-Reviews-Restaurant_Parlament-Bratislava_Bratislava_Region.html","http://www.restaurantparlament.sk"
"Brectanova 1/A, Bratislava 831 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Czech","Eastern European","Central European","Vegetarian Friendly",,,,,,,,,,,,,"stroodel@stroodel.sk","1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1380","480",,,"1380","480",,,"8116353","false","false","48.174217","17.101572","Stroodel Restaurant","56","+421 902 245 039","$$ - $$$","1180","530","#443 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8116353-Reviews-Stroodel_Restaurant-Bratislava_Bratislava_Region.html","http://www.facebook.com/stroodelba"
"Komarnicka 1, Bratislava 821003 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Healthy",,,,,,,,,,,,,,,"veganpub1@gmail.com","1440","1020",,,"1380","1020",,,"1380","1020",,,"1380","1020",,,"1380","1020",,,"1440","1020",,,"1440","1020",,,"16814566","false","false","48.157635","17.150555","VeganPub","11","+421 905 610 542","$$ - $$$","1180","275","#224 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d16814566-Reviews-VeganPub-Bratislava_Bratislava_Region.html","https://www.facebook.com/veganpub/"
