"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Dunajska cesta 18, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Slovenian","Italian",,,,,,,,,"paviljon@kaval-group.si",,,,,"1440","480",,,"1440","480",,,"1440","480",,,"1500","480",,,"1500","480",,,"1500","480",,,"6366575","false","false","46.06188","14.50819","Paviljon Restaurant","20","+386 51 261 118","$$ - $$$","611","561","#29 of 30 Dessert in Ljubljana","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d6366575-Reviews-Paviljon_Restaurant-Ljubljana_Upper_Carniola_Region.html","http://sl-si.facebook.com/PaviljonKavalGroup"
"Adamich-Lundrovo nabrezhje 3, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian","American",,,,,,,,"arkade@owjej.org","1020","360",,,"1020","360",,,"1020","360",,,"1020","360",,,"1020","360",,,"1320","360",,,"1320","360",,,"16929132","false","false","46.05131","14.50774","Bar Arkade","3","+386 31 532 112","$","611","563","#495 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d16929132-Reviews-Bar_Arkade-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/BarArkade/"
"Smlednik 200, Ljubljana 1216 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"fnb@cubogolf.com","1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"21256425","false","false",,,"CUBO Golf Restavracija","1","+386 41 903 555","","611","568","#500 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d21256425-Reviews-CUBO_Golf_Restavracija-Ljubljana_Upper_Carniola_Region.html","https://golf-ljubljana.si/services/cubogolfrestavracija/"
"Dunajska cesta 29, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8083607","false","false","46.06213","14.50748","Kitajski Dvor","11","+386 31 766 715","$$ - $$$","611","562","#494 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8083607-Reviews-Kitajski_Dvor-Ljubljana_Upper_Carniola_Region.html",
"Srednja Dobrava 1a, Ljubljana 1261 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"info@gostilnamicka.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17370879","false","false","46.04324","14.57517","Gostilna Pri Micki","1","+386 1 542 93 22","","611","569","#501 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d17370879-Reviews-Gostilna_Pri_Micki-Ljubljana_Upper_Carniola_Region.html","http://www.gostilnamicka.si/"
"Letalishka cesta 29a, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean",,,,,,,,,,,,,,,"1080","450",,,"1080","450",,,"1080","450",,,"1080","450",,,"1320","1170",,,"780","540",,,"5075228","false","false","46.062492","14.56636","Fnx","10","+386 68 148 092","","611","570","#502 of 601 Restaurants in Ljubljana","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d5075228-Reviews-Fnx-Ljubljana_Upper_Carniola_Region.html","http://www.fnx.si/"
"Podutishka cesta 56, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","European","Slovenian",,,,,,,"bullbar.pizzeria@gmail.com","1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"12112937","false","false","46.071045","14.470628","Pizzeria Bullizza","11","+386 31 692 823","$","611","304","#255 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12112937-Reviews-Pizzeria_Bullizza-Ljubljana_Upper_Carniola_Region.html","http://www.dostava-pizz.si"
"Slovenska Cesta, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Healthy","Street Food","American","Vegan Options",,,,,,"info@larsandsven.si",,,,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"900","720","1380","1080","13528216","false","false","46.050705","14.50271","Lars&Sven burgers Ljubljana city","30","+386 70 523 536","$","611","303","#254 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d13528216-Reviews-Lars_Sven_burgers_Ljubljana_city-Ljubljana_Upper_Carniola_Region.html","http://www.larsandsven.si"
"Tacenska cesta 142, Ljubljana 1211 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Slovenian","European",,,,,,,,,"info@gostilnakosir.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10990296","false","false","46.117897","14.461974","Gostilna Kosir","31",,"$$ - $$$","611","302","#253 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10990296-Reviews-Gostilna_Kosir-Ljubljana_Upper_Carniola_Region.html","http://www.gostilnakosir.si/kakodonasEN.html"
"Chopova ulica 3, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8779114","false","false","46.05171","14.50499","Kras","15","+386 1 426 22 05","$","611","309","#1 of 2 Specialty Food Market in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8779114-Reviews-Kras-Ljubljana_Upper_Carniola_Region.html",
"Shmartinska cesta 152g, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Slovenian","Eastern European","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9711954","false","false","46.068398","14.546273","Balkan Express","16",,"$$ - $$$","611","307","#258 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d9711954-Reviews-Balkan_Express-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/slovenija.balkan.exspress"
"Dunajska cesta 158, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian",,,,,,,,,"kavabarkoticek@gmail.com",,,,,"1080","420",,,"1080","420",,,"1080","420",,,"1080","420",,,"1080","420",,,,,,,"14989248","false","false","46.08209","14.514903","Kava Bar Koticek","7","+386 51 268 107","$","611","305","#256 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d14989248-Reviews-Kava_Bar_Koticek-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/kavabarkoticek/"
"Gosposka ulica 4, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Soups","Fast Food","Asian",,,,,,,"ramenbymaru18@gmail.com",,,,,"1080","660",,,"1080","660",,,"1080","660",,,"1080","660",,,"1080","660",,,"1080","660",,,"15123246","false","false","46.048588","14.504081","Ramen by Maru","20","+386 31 555 404","$$ - $$$","611","301","#252 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d15123246-Reviews-Ramen_by_Maru-Ljubljana_Upper_Carniola_Region.html",
"Zhidovska steza 2, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Bar",,,,,,,,,"bikofelj@gmail.com","780","600",,,"780","540",,,"780","540",,,"780","540",,,"780","540",,,"780","540",,,"780","600",,,"787800","false","false","46.04849","14.50457","Bikofe","29","+386 40 168 804","","611","308","#26 of 41 Coffee & Tea in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d787800-Reviews-Bikofe-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/bikofelj/"
"Shlandrova ulica 4b, Ljubljana 1231 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian","Central European","Vegetarian Friendly",,,,,,,"element@kaval-group.si",,,,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1020","540",,,"7592718","false","false","46.098156","14.534875","Restavracija Element","25","+386 590 49292","$$ - $$$","611","310","#259 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d7592718-Reviews-Restavracija_Element-Ljubljana_Upper_Carniola_Region.html","http://www.kaval-group.si/ELEMENT,,restavracija"
"Mikloshicheva cesta 14, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Fast Food","Spanish",,,,,,,,"hollywood.crepes2019@gmail.com","1440","660",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","660",,,"19652243","false","false","46.053448","14.506922","Hollywood Crepes","1","+386 64 199 904","$","611","567","#499 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d19652243-Reviews-Hollywood_Crepes-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/hollywoodcrepes/"
"Mala ulica 5, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","International","European","Pub","Slovenian","Central European","Vegetarian Friendly",,,,,,,,,"1500","420",,,"1500","420",,,"1500","420",,,"1500","420",,,"1500","420",,,"1500","420",,,"12162713","false","false","46.05305","14.507861","Gig","32","+386 31 677 932","$","611","306","#257 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12162713-Reviews-Gig-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/gigbarljubljana/"
"Shmartinska cesta 152 Btc Streetfood, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Brazilian","African","South American","Ethiopian",,,,,,,"c1.premicna.kavarna@gmail.com",,,,,"840","600",,,"840","600",,,"840","600",,,"840","600",,,"840","600",,,"960","0",,,"21301009","false","false","46.06358","14.544659","C1 - Specialty Premicna Kavarna","3","+386 70 242 121","$","611","564","#496 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d21301009-Reviews-C1_Specialty_Premicna_Kavarna-Ljubljana_Upper_Carniola_Region.html",
"Savlje 101, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","International","European","Grill","Pub","Slovenian","Barbecue",,,,"damjan.grm@gmail.com","1020","540",,,"1380","360",,,"1380","360",,,"1380","360",,,"1380","360",,,"1380","360",,,"1380","360",,,"10439124","false","false","46.09588","14.49794","Okrepcevalnica Kongo","11","+386 1 537 28 94","$$ - $$$","611","320","#268 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10439124-Reviews-Okrepcevalnica_Kongo-Ljubljana_Upper_Carniola_Region.html","http://zemljevid.najdi.si/podjetje/3608522000/okrepcevalnica-kongo-marjeta-grmovsek-sp/"
"Adamich-Lundrovo nabrezhje 3 Porticati Di Plesnick, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8711565","false","false","46.05131","14.50774","Shakira","9","+386 599 36090","$","611","316","#27 of 41 Coffee & Tea in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8711565-Reviews-Shakira-Ljubljana_Upper_Carniola_Region.html",
"Rimska cesta 25, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","European","Central European","Vegetarian Friendly","Vegan Options",,,,,"menu@metainbazilika.si","1200","0",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1200","0",,,"3442486","false","false","46.047176","14.497438","Meta in Bazilika","29","+386 1 425 40 45","$$ - $$$","611","576","#507 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d3442486-Reviews-Meta_in_Bazilika-Ljubljana_Upper_Carniola_Region.html","http://metainbazilika.si"
"Trg Osvobodilne fronte 13, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Turkish","Halal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9776249","false","false","46.05742","14.5095","Dunya Doner Ljubljana","11","+386 1 231 23 00","$","611","314","#263 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d9776249-Reviews-Dunya_Doner_Ljubljana-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/DUNYAKEBABSLO/"
"Rakovnishka ulica 1, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1099808","false","false","46.03696","14.52231","Hotel Rakov Skocjan","4",,"","611","578","#509 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d1099808-Reviews-Hotel_Rakov_Skocjan-Ljubljana_Upper_Carniola_Region.html",
"Novi trg 2, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,"leila@lpbar.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8364919","false","false","46.04761","14.50471","LP Bar","8","+386 41 846 457","","611","315","#264 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8364919-Reviews-LP_Bar-Ljubljana_Upper_Carniola_Region.html","http://www.lpbar.si/lp/faces/index.xhtml?id=1"
"Shtihova ulica 13, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","European","Slovenian","Central European",,,,,,,"ostarija.petrinka@siol.net",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12856867","false","false","46.06197","14.51476","Ostarija Petrinka","4","+386 1 431 31 28","","611","572","#504 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12856867-Reviews-Ostarija_Petrinka-Ljubljana_Upper_Carniola_Region.html","https://www.ostarijapetrinka.si/"
"Spodnje Gameljne 28 Ljubljana Šmartno, Ljubljana 1211 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"info@gostilnamacek.si","1080","600",,,"1320","510",,,"1320","510",,,"1320","510",,,"1320","510",,,"1320","510",,,"1320","600",,,"10816710","false","false","46.12319","14.50291","Gostilna Macek","2","+386 1 563 23 48","","611","575","#506 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10816710-Reviews-Gostilna_Macek-Ljubljana_Upper_Carniola_Region.html","http://www.gostilnamacek.si"
"Vojkova cesta 34, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,"djankovic73@gmail.com",,,,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","720",,,"12657518","false","false","46.06674","14.51559","Gregorino","6","+386 70 165 215","$$ - $$$","611","577","#508 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12657518-Reviews-Gregorino-Ljubljana_Upper_Carniola_Region.html","http://www.gregorino.si/"
"Vodnikov trg 5, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10637008","false","false","46.051388","14.506944","Ribarnica Valentin","24",,"$$ - $$$","611","571","#503 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10637008-Reviews-Ribarnica_Valentin-Ljubljana_Upper_Carniola_Region.html",
"Shmarna gora 4, Ljubljana 1211 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian",,,,,,,,,"info@smarnagora.com","1140","420",,,"1140","420",,,"1140","420",,,"1140","420",,,"1140","420",,,"1140","420",,,"1140","420",,,"13174493","false","false","46.1295","14.46375","Inn Ledinek","2","+386 70 852 701","$","611","580","#510 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d13174493-Reviews-Inn_Ledinek-Ljubljana_Upper_Carniola_Region.html","http://www.smarnagora.com/index_en.php?page=ponudba&pg=kulinarika"
"Zadobrovshka cesta 18, Ljubljana 1260 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"urogurman@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7284586","false","false","46.057484","14.584193","Gostilna Euro Gurman","3","+386 1 529 15 49","","611","574","#505 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d7284586-Reviews-Gostilna_Euro_Gurman-Ljubljana_Upper_Carniola_Region.html",
"Copova Ulica 14, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12657340","false","false","46.05201","14.504764","McDonald's","19","+386 1 251 12 60","$","611","573","#15 of 16 Quick Bites in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12657340-Reviews-McDonald_s-Ljubljana_Upper_Carniola_Region.html","https://www.mcdonalds.si/restavracije/copova/"
"Shmartinska cesta 152, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Persian","Pizza",,,,,,,,"1964pars@gmail.com",,,,,"1020","540",,,"1020","540",,,"1020","540",,,"1020","540",,,"1020","540",,,"1020","540",,,"13149742","false","false","46.06654","14.54284","Pars","11","+386 51 623 388","$$ - $$$","611","313","#262 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d13149742-Reviews-Pars-Ljubljana_Upper_Carniola_Region.html","http://parisa.si/"
"Vodnikova cesta 240, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly",,,,,,,,,"1260","720",,,"1260","720",,,"1260","720",,,"1260","720",,,"1260","720",,,"1260","720",,,"1260","720",,,"2550868","false","false","46.07906","14.47259","Kitajski Vrt","41","46.0800425905","$$ - $$$","611","311","#260 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d2550868-Reviews-Kitajski_Vrt-Ljubljana_Upper_Carniola_Region.html","http://www.kitajski-vrt.com/"
"Celovshka cesta 69a, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,"1380","720",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","720",,,"12898004","false","false","46.0636","14.49396","Dobrote Vzhoda","11","+386 1 514 30 69","","611","319","#267 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12898004-Reviews-Dobrote_Vzhoda-Ljubljana_Upper_Carniola_Region.html","http://www.dobrotevzhoda.si/"
"Shmartinska cesta 53, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","European",,,,,,,,,"bar@evino.si",,,,,"1380","540",,,"1380","540",,,"1380","540",,,"1380","540",,,"720","540",,,"840","600",,,"4559299","false","false","46.06393","14.52668","eVino Wine bar","31","+386 1 401 80 08","$$ - $$$","611","312","#261 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d4559299-Reviews-EVino_Wine_bar-Ljubljana_Upper_Carniola_Region.html","http://www.eVino.si"
"Pod turnom 3, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe",,,,,,,,,"bienale@kaval-group.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12700962","false","false","46.05464","14.49293","Caffe Bienale","10","+386 41 344 189","","611","579","#39 of 41 Coffee & Tea in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12700962-Reviews-Caffe_Bienale-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/CaffeBienale/"
"Gerbicheva ulica 61, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Pizza","Vegetarian Friendly",,,,,,,,,"1440","600",,,"1440","480",,,"1440","480",,,"1440","480",,,"1440","480",,,"1440","480",,,"1440","600",,,"803048","false","false","46.039543","14.487089","Hombre","39","+386 1 429 26 25","$$ - $$$","611","317","#265 of 601 Restaurants in Ljubljana","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d803048-Reviews-Hombre-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/HombreLjubljana"
"Trg Osvobodilne fronte 6, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,"terminallbar@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11045512","false","false","46.057957","14.510829","Terminal Lounge Bar & Club","10",,"$$ - $$$","611","584","#513 of 601 Restaurants in Ljubljana","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d11045512-Reviews-Terminal_Lounge_Bar_Club-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/Terminal-Lounge-Bar-Club-1544415352532958/"
"Slovenska cesta 10, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Slovenian","Bar","European",,,,,,,"restavracija.eksperiment@gmail.com",,,,,"1440","540",,,"1620","540",,,"1620","540",,,"1620","540",,,"1620","540",,,"1620","720",,,"2560257","false","false","46.048004","14.501636","Eksperiment Restaurant & Bar","68","+386 64 160 184","$$ - $$$","611","318","#266 of 601 Restaurants in Ljubljana","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d2560257-Reviews-Eksperiment_Restaurant_Bar-Ljubljana_Upper_Carniola_Region.html","http://www.eksperiment.si"
"Jurchkova cesta 7, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Slovenian","European",,,,,,,,,"info@kasca-jurcek.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7206731","false","false","46.032864","14.514829","Jurcek Gostilna","14","+386 1 428 06 70","$$ - $$$","611","585","#514 of 601 Restaurants in Ljubljana","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d7206731-Reviews-Jurcek_Gostilna-Ljubljana_Upper_Carniola_Region.html","https://kasca-jurcek.si/"
"Parmova ulica 51, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French","European","Slovenian",,,,,,,"cafemonet97@gmail.com",,,,,"1380","360",,,"1380","360",,,"1380","360",,,"1380","360",,,"1380","360",,,"1380","360",,,"12921861","false","false","46.06375","14.503668","Cafe Monet","3","+386 41 670 130","$$ - $$$","611","590","#519 of 601 Restaurants in Ljubljana","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12921861-Reviews-Cafe_Monet-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/lokal.monet"
