"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Amstelveenseweg 85 Hs, 1075 VW Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Pizza","European","Vegetarian Friendly",,,,,,,,"info@scottadito.nl",,,,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","720",,,,,"1350","720",,,,,"3632881","false","false","52.353035","4.85619","Scottadito Restaurant","74","+31 20 364 1431","$$ - $$$","4039","1252","#1,119 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3632881-Reviews-Scottadito_Restaurant-Amsterdam_North_Holland_Province.html","http://scottadito.nl/index.html"
"Amstelvlietstraat 4c, 1096 GG Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Contemporary","Vegetarian Friendly","Vegan Options",,,,,,,,,,"hallo@juniperandkin.nl","1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"13803116","false","false","52.33824","4.920785","Juniper & Kin - Kitchen Garden & Bar","50","+31 20 220 5665","$$ - $$$","4039","1148","#1,025 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13803116-Reviews-Juniper_Kin_Kitchen_Garden_Bar-Amsterdam_North_Holland_Province.html","http://www.juniperandkin.nl"
"Oudezijds Achterburgwal 145, 1012 DG Amsterdam The Netherlands","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,"welovekoko@gmail.com","1080","720",,,,,,,,,,,"1110","540",,,,,"1110","540",,,,,"1110","540",,,,,"1110","540",,,,,"1080","600",,,,,"4610938","false","false","52.371662","4.897088","KOKO Coffee & Design","47","+31 20 626 4208","$","4039","1772","#83 of 174 Coffee & Tea in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4610938-Reviews-KOKO_Coffee_Design-Amsterdam_North_Holland_Province.html","http://www.ilovekoko.com"
"Tussen Meer 66, 1068 GC Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Turkish","Middle Eastern","Vegetarian Friendly","Halal","Vegan Options",,,,,,,"info@sahanamsterdam.nl","1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"3539613","false","false","52.358334","4.800325","Sahan Amsterdam","72","+31 20 334 3286","$$ - $$$","4039","1255","#1,122 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3539613-Reviews-Sahan_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.sahanamsterdam.nl"
"Berenstraat 19, 1016 GG Amsterdam The Netherlands","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Dutch","European","Vegetarian Friendly","Vegan Options",,,,,,,,,"1020","480",,,,,,,,,,,"960","480",,,,,"960","480",,,,,"960","480",,,,,"960","480",,,,,"1080","480",,,,,"1557830","false","false","52.370377","4.883489","Lunchcafe Nielsen","135","+31 20 330 6006","$$ - $$$","4039","1145","#1,022 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1557830-Reviews-Lunchcafe_Nielsen-Amsterdam_North_Holland_Province.html","http://www.nielsen-ontbijt-lunch.nl"
"Johannes Verhulststraat 105 1071 MX, 1071 MX Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","Bar","European","International","Vegetarian Friendly",,,,,,,,,"1200","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"3589382","false","false","52.354477","4.872003","Verhulst","57","+31 20 772 3872","$$ - $$$","4039","1257","#1,124 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3589382-Reviews-Verhulst-Amsterdam_North_Holland_Province.html","http://www.verhulstoudzuid.nl"
"Beursplein 1 Naast de Bijenkorf, 1012 JW Amsterdam The Netherlands","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European","Vegetarian Friendly",,,,,,,,,,"info@bistroberlage.com","1320","660",,,,,,,,,,,"1080","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"13276050","false","false","52.374577","4.895463","Bistro Berlage","96","+31 20 530 4146","$$ - $$$","4039","1254","#1,121 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13276050-Reviews-Bistro_Berlage-Amsterdam_North_Holland_Province.html","http://bistroberlage.com/"
"Albert Cuypstraat 48, 1072 CV Amsterdam The Netherlands","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","American","Vegetarian Friendly",,,,,,,,,,"mail@burgermeester.eu","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"7370704","false","false","52.354645","4.888835","Burgermeester in de Pijp","87","+31 88 287 4377","$","4039","1146","#1,023 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7370704-Reviews-Burgermeester_in_de_Pijp-Amsterdam_North_Holland_Province.html","http://www.burgermeester.eu"
"Utrechtsestraat 49, 1017 VH Amsterdam The Netherlands","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","European","French","Vegetarian Friendly",,,,,,,,,,,"1380","1020",,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"2715472","false","false","52.364243","4.898166","Restaurant Quartier Latin","83","+31 20 622 7419","$$ - $$$","4039","1260","#1,126 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2715472-Reviews-Restaurant_Quartier_Latin-Amsterdam_North_Holland_Province.html","http://www.restaurantquartierlatin.nl/"
"Leidsestraat 96, 1017 PE Amsterdam The Netherlands","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Fast Food","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13976079","false","false","52.364628","4.883652","Wok to Walk","49","+31 20 427 6960","$","4039","1006","#48 of 142 Quick Bites in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13976079-Reviews-Wok_to_Walk-Amsterdam_North_Holland_Province.html","https://www.woktowalk.com/nl/restaurants/"
"Ferdinand Bolstraat 10, 1072 LJ Amsterdam The Netherlands","Certificate of Excellence 2017","2017","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1093794","false","false","52.357376","4.890736","De taart van m'n tante","308","+31 20 776 4600","$$ - $$$","4039","1258","#44 of 119 Dessert in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1093794-Reviews-De_taart_van_m_n_tante-Amsterdam_North_Holland_Province.html","http://www.detaart.com"
"Damstraat 22, 1012 JM Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Dutch","European",,,,,,,,,,,"1200","720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1200","720",,,,,"1200","720",,,,,"23063986","false","false","52.37213","4.8948","House Of Fries","18","+31 6 81739258","$","4039","1256","#1,123 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d23063986-Reviews-House_Of_Fries-Amsterdam_North_Holland_Province.html",
"Weteringschans 187C HS, 1017 XE Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Contemporary","Fusion","Vegetarian Friendly","Vegan Options",,,,,,,,"SIZZamsterdam@gmail.com","1380","1020",,,,,,,,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"17611531","false","false","52.359497","4.892966","Sizz - Indian Fusion","58","+31 20 737 3450","$$ - $$$","4039","1253","#1,120 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17611531-Reviews-Sizz_Indian_Fusion-Amsterdam_North_Holland_Province.html","http://www.sizzrestaurant.nl"
"Leidsekruisstaat 10, 1017 RH Amsterdam The Netherlands","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Dutch","European","Vegetarian Friendly",,,,,,,,,"info@toastit.nl","1050","570",,,,,"1050","570",,,,,"1050","570",,,,,"1050","570",,,,,"1020","570",,,,,"1680","510",,,,,"1680","510",,,,,"13495242","false","false","52.363804","4.885313","Toast It","57","+31 20 777 9980","$","4039","1503","#1,348 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13495242-Reviews-Toast_It-Amsterdam_North_Holland_Province.html","http://www.toastit.nl"
"Eerste Sweelinckstraat 10, 1073 CM Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Spanish","Vegetarian Friendly",,,,,,,,,"hola@escobar.nu","1500","600",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","600",,,,,"1500","600",,,,,"12557535","false","false","52.35659","4.897222","Escobar","89","+31 20 845 5640","$$ - $$$","4039","1510","#1,354 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12557535-Reviews-Escobar-Amsterdam_North_Holland_Province.html","http://www.escobar.nu/"
"Surinamestraat 32, 1058 GK Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,,,"info@vierdebaarsje.nl","900","660","1410","1020",,,,,,,,,,,,,,,"900","660","1410","1020",,,"900","660","1410","1020",,,"900","660","1410","1020",,,"900","660","1410","1020",,,"4187796","false","false","52.358135","4.854128","In 't Vierde Baarsje","45","+31 20 616 6796","$$$$","4039","1259","#1,125 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4187796-Reviews-In_t_Vierde_Baarsje-Amsterdam_North_Holland_Province.html","http://www.vierdebaarsje.nl/"
"Valkenburgerstraat 8, 1011 LZ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","Pub",,,,,,,,,,"esports@ranked.bar","1440","720",,,,,,,,,,,,,,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1440","720",,,,,"14962496","false","false","52.370316","4.908484","Ranked eSports","18","+31 6 37280001","$","4039","1505","#1,350 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d14962496-Reviews-Ranked_eSports-Amsterdam_North_Holland_Province.html","http://www.ranked.bar"
"Vondelpark 7, 1075 VR Amsterdam The Netherlands","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Dutch","Bar","Cafe","International","Vegetarian Friendly","Vegan Options",,,,,,"info@vondeltuin.nl","1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"4010117","false","false","52.354908","4.856675","De Vondeltuin","91","+31 6 27565576","$","4039","1512","#1,355 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4010117-Reviews-De_Vondeltuin-Amsterdam_North_Holland_Province.html","http://www.vondeltuin.nl"
"Zeedijk 19, 1012 AN Amsterdam The Netherlands","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,"restaurant","Dutch","European","International","Vegetarian Friendly",,,,,,,,,"info@restauranthetmelkmeisje.nl","1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1596781","false","false","52.37593","4.90054","Het Melkmeisje","195","+31 20 625 0640","$$ - $$$","4039","1507","#1,352 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1596781-Reviews-Het_Melkmeisje-Amsterdam_North_Holland_Province.html","http://www.restauranthetmelkmeisje.nl"
"Thorbeckeplein 7, 1017 CS Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Vegetarian Friendly","Vegan Options",,,,,,,,,,"info@restaurantisolabella.nl","1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1888918","false","false","52.36538","4.895876","ISOLA BELLA","329","+31 20 626 9582","$$ - $$$","4039","1508","#1,353 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1888918-Reviews-ISOLA_BELLA-Amsterdam_North_Holland_Province.html","http://www.restaurantisolabella.nl"
"Lange Leidsedwarsstraat 138, 1017 NN Amsterdam The Netherlands","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"1410","780",,,,,"1410","780",,,,,"1410","780",,,,,"1410","780",,,,,"1410","780",,,,,"1410","780",,,,,"1410","780",,,,,"6212802","false","false","52.3634","4.885284","Porto Carrara","73","+31 20 623 5672","$","4039","1506","#1,351 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6212802-Reviews-Porto_Carrara-Amsterdam_North_Holland_Province.html","http://www.portocarrara.nl"
"Westermarkt 19, 1016 DJ Amsterdam The Netherlands","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,"info@cupalacake.nl",,,,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1020","480",,,,,"8193337","false","false","52.374107","4.883994","Cup a la cake","55","+31 20 638 5840","$","4039","1016","#42 of 119 Dessert in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8193337-Reviews-Cup_a_la_cake-Amsterdam_North_Holland_Province.html","http://www.cupalacake.nl/"
"Eerste Van der Helststraat 42, 1072 NV Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European","Bar","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8014990","false","false","52.356575","4.892622","Venster33","138","+31 20 362 6423","$$ - $$$","4039","1020","#907 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8014990-Reviews-Venster33-Amsterdam_North_Holland_Province.html","http://www.venster33.nl/"
"Leidsekruisstraat 20-22 1017 RJ, 1017 RJ Amsterdam The Netherlands","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Grill","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2713139","false","false","52.363674","4.885106","Antonio's Ristorante Italiano","611","+31 20 622 7694","$$ - $$$","4039","1017","#904 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2713139-Reviews-Antonio_s_Ristorante_Italiano-Amsterdam_North_Holland_Province.html","http://www.antoniosrestaurant.nl/"
"Hartenstraat 29, 1016 CA Amsterdam The Netherlands","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"purna.restaurant@hotmail.com","1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,,,,,,,"1806316","false","false","52.372295","4.885638","Indian Restaurant Purna","166","+31 20 623 6772","$$ - $$$","4039","1011","#900 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1806316-Reviews-Indian_Restaurant_Purna-Amsterdam_North_Holland_Province.html","http://www.restaurantpurna.com"
"Overhoeksplein 7, 1031 KS Amsterdam The Netherlands","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","European",,,,,,,,,,,"60","0",,,,,"1500","480",,,,,"1500","480",,,,,"1500","480",,,,,"1440","480",,,,,"1439","0",,,,,"1439","0",,,,,"11720864","false","false","52.383736","4.902394","The Butcher Social Club","238","+31 20 215 9515","$$ - $$$","4039","1012","#901 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d11720864-Reviews-The_Butcher_Social_Club-Amsterdam_North_Holland_Province.html","http://the-butcher.com/socialclub/gallery/"
"Korte Leidsedwarsstraat 86, 1017 RD Amsterdam The Netherlands","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub","Dutch","European",,,,,,,,,,"1680","900",,,,,"1620","960",,,,,"1620","960",,,,,"1620","960",,,,,"1620","960",,,,,"1680","900",,,,,"1680","900",,,,,"3349387","false","false","52.362675","4.885556","Cafe De Spuyt","73","+31 20 624 8901","$$ - $$$","4039","1015","#903 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3349387-Reviews-Cafe_De_Spuyt-Amsterdam_North_Holland_Province.html","http://www.cafedespuyt.nl/"
"Radarweg 236, 1043 NV Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Dutch","Bar","European","Healthy","Beer restaurants","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"info@wissenkerke-sloterdijk.nl",,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,,,,,,,"6404423","false","false","52.387142","4.835627","Wissenkerke","135","+31 20 486 9968","$$ - $$$","4039","1014","#902 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6404423-Reviews-Wissenkerke-Amsterdam_North_Holland_Province.html","http://www.wissenkerke-sloterdijk.nl"
"Beursplein 5, 1012 JW Amsterdam The Netherlands","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Caribbean","Cajun & Creole","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"4542164","false","false","52.374382","4.895763","Cut Throat - Barber, Brunch & Bar","164","+31 6 25343769","$$ - $$$","4039","1018","#905 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4542164-Reviews-Cut_Throat_Barber_Brunch_Bar-Amsterdam_North_Holland_Province.html","https://cutthroatbarber.nl/"
"Overtoom 95 Hs, 1054 HD Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,,"info@koffie-academie.nl","1020","540",,,,,"1020","510",,,,,"1020","510",,,,,"1020","510",,,,,"1020","510",,,,,"1020","510",,,,,"1020","540",,,,,"8544543","false","false","52.3626","4.874685","Koffie Academie","61","+31 20 370 7981","$$ - $$$","4039","1013","#42 of 174 Coffee & Tea in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8544543-Reviews-Koffie_Academie-Amsterdam_North_Holland_Province.html","http://www.koffie-academie.nl/"
"Marie Heinekenplein 30, 1072 MH Amsterdam The Netherlands","Certificate of Excellence 2017","2017","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,,,,,,,"restaurant","Bar","Mediterranean","European","Spanish","Vegetarian Friendly","Gluten Free Options",,,,,,,"info@barca.nl","1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"696881","false","false","52.35709","4.891649","Barca","428","+31 20 470 4144","$$ - $$$","4039","1144","#1,021 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d696881-Reviews-Barca-Amsterdam_North_Holland_Province.html","http://www.barca.nl/"
"Oude Doelenstraat 11/1012 ED, 1012 ED Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3158026","false","false","52.371593","4.896843","Coffeecompany Oude Doelen","124",,"$","4039","1509","#63 of 142 Quick Bites in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3158026-Reviews-Coffeecompany_Oude_Doelen-Amsterdam_North_Holland_Province.html","http://www.coffeecompany.nl"
"Binnen Dommersstraat 15, 1013 HK Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8649248","false","false","52.382996","4.885592","Toki","40","+31 20 363 6009","$$ - $$$","4039","1511","#67 of 174 Coffee & Tea in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8649248-Reviews-Toki-Amsterdam_North_Holland_Province.html","https://www.facebook.com/TOKI-799287690168657/timeline/?ref=page_internal"
